Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
  6640    179.336  8.11892e+02 -1.99435e+03 -1.18245e+03  3.19298e+01
  6650    179.653  8.13330e+02 -1.99506e+03 -1.18173e+03  3.19414e+01
  6660    179.846  8.14202e+02 -1.99569e+03 -1.18149e+03  3.19439e+01
  6670    179.888  8.14391e+02 -1.99628e+03 -1.18188e+03  3.19396e+01
  6680    179.752  8.13778e+02 -1.99630e+03 -1.18253e+03  3.19665e+01
  6690    179.418  8.12266e+02 -1.99567e+03 -1.18341e+03  3.20351e+01
  6700    178.879  8.09824e+02 -1.99465e+03 -1.18482e+03  3.21323e+01
  6710    178.143  8.06495e+02 -1.99313e+03 -1.18664e+03  3.22639e+01
  6720    177.234  8.02378e+02 -1.99100e+03 -1.18862e+03  3.24369e+01
  6730    176.179  7.97600e+02 -1.98860e+03 -1.19100e+03  3.26272e+01
  6740    175.003  7.92277e+02 -1.98582e+03 -1.19354e+03  3.28386e+01
  6750    173.725  7.86490e+02 -1.98320e+03 -1.19671e+03  3.30360e+01
  6760    172.356  7.80293e+02 -1.98028e+03 -1.19999e+03  3.32473e+01
  6770    170.905  7.73724e+02 -1.97739e+03 -1.20367e+03  3.34509e+01
  6780    169.385  7.66844e+02 -1.97428e+03 -1.20744e+03  3.36601e+01
  6790    167.822  7.59767e+02 -1.97139e+03 -1.21162e+03  3.38446e+01
  6800    166.254  7.52671e+02 -1.96860e+03 -1.21593e+03  3.40049e+01
  6810    164.737  7.45800e+02 -1.96642e+03 -1.22062e+03  3.41023e+01
  6820    163.324  7.39404e+02 -1.96476e+03 -1.22535e+03  3.41342e+01
  6830    162.061  7.33684e+02 -1.96357e+03 -1.22989e+03  3.40963e+01
  6840    160.966  7.28728e+02 -1.96341e+03 -1.23468e+03  3.39528e+01
  6850    160.028  7.24481e+02 -1.96415e+03 -1.23967e+03  3.37122e+01
  6860    159.207  7.20767e+02 -1.96520e+03 -1.24443e+03  3.34180e+01
  6870    158.452  7.17346e+02 -1.96690e+03 -1.24956e+03  3.30570e+01
  6880    157.709  7.13983e+02 -1.96854e+03 -1.25456e+03  3.26826e+01
  6890    156.939  7.10500e+02 -1.97007e+03 -1.25957e+03  3.23052e+01
  6900    156.119  7.06787e+02 -1.97159e+03 -1.26481e+03  3.19229e+01
  6910    155.237  7.02792e+02 -1.97292e+03 -1.27013e+03  3.15519e+01
  6920    154.289  6.98502e+02 -1.97380e+03 -1.27530e+03  3.12092e+01
  6930    153.280  6.93932e+02 -1.97456e+03 -1.28063e+03  3.08758e+01
  6940    152.215  6.89113e+02 -1.97515e+03 -1.28604e+03  3.05543e+01
  6950    151.107  6.84097e+02 -1.97537e+03 -1.29127e+03  3.02561e+01
  6960    149.972  6.78959e+02 -1.97549e+03 -1.29653e+03  2.99623e+01
  6970    148.831  6.73793e+02 -1.97557e+03 -1.30178e+03  2.96680e+01
  6980    147.709  6.68710e+02 -1.97553e+03 -1.30682e+03  2.93742e+01
  6990    146.630  6.63825e+02 -1.97593e+03 -1.31211e+03  2.90445e+01
  7000    145.615  6.59233e+02 -1.97645e+03 -1.31721e+03  2.86956e+01
  7010    144.680  6.54999e+02 -1.97732e+03 -1.32232e+03  2.83121e+01
  7020    143.827  6.51137e+02 -1.97851e+03 -1.32737e+03  2.78962e+01
  7030    143.052  6.47627e+02 -1.97980e+03 -1.33217e+03  2.74635e+01
  7040    142.346  6.44432e+02 -1.98126e+03 -1.33683e+03  2.70120e+01
  7050    141.701  6.41513e+02 -1.98277e+03 -1.34126e+03  2.65515e+01
  7060    141.110  6.38836e+02 -1.98458e+03 -1.34574e+03  2.60696e+01
  7070    140.565  6.36371e+02 -1.98636e+03 -1.34999e+03  2.55880e+01
  7080    140.061  6.34087e+02 -1.98827e+03 -1.35418e+03  2.51000e+01
  7090    139.590  6.31956e+02 -1.99015e+03 -1.35819e+03  2.46169e+01
  7100    139.152  6.29972e+02 -1.99183e+03 -1.36186e+03  2.41511e+01
  7110    138.750  6.28153e+02 -1.99385e+03 -1.36570e+03  2.36703e+01
  7120    138.392  6.26530e+02 -1.99614e+03 -1.36961e+03  2.31789e+01
  7130    138.084  6.25136e+02 -1.99850e+03 -1.37337e+03  2.26889e+01
  7140    137.825  6.23966e+02 -2.00096e+03 -1.37699e+03  2.22006e+01
  7150    137.605  6.22969e+02 -2.00337e+03 -1.38040e+03  2.17246e+01
  7160    137.405  6.22062e+02 -2.00564e+03 -1.38358e+03  2.12712e+01
  7170    137.203  6.21149e+02 -2.00771e+03 -1.38656e+03  2.08478e+01
  7180    136.981  6.20144e+02 -2.00980e+03 -1.38966e+03  2.04434e+01
  7190    136.728  6.18997e+02 -2.01132e+03 -1.39232e+03  2.00976e+01
  7200    136.443  6.17708e+02 -2.01284e+03 -1.39514e+03  1.97739e+01
  7210    136.138  6.16328e+02 -2.01411e+03 -1.39779e+03  1.94870e+01
  7220    135.838  6.14971e+02 -2.01504e+03 -1.40007e+03  1.92381e+01
  7230    135.580  6.13803e+02 -2.01604e+03 -1.40224e+03  1.89960e+01
  7240    135.401  6.12991e+02 -2.01710e+03 -1.40411e+03  1.87557e+01
  7250    135.328  6.12660e+02 -2.01870e+03 -1.40604e+03  1.84843e+01
  7260    135.371  6.12855e+02 -2.02060e+03 -1.40775e+03  1.81937e+01
  7270    135.520  6.13529e+02 -2.02284e+03 -1.40931e+03  1.78846e+01
  7280    135.749  6.14567e+02 -2.02516e+03 -1.41059e+03  1.75769e+01
  7290    136.024  6.15812e+02 -2.02765e+03 -1.41184e+03  1.72696e+01
  7300    136.312  6.17114e+02 -2.02998e+03 -1.41287e+03  1.69896e+01
  7310    136.586  6.18354e+02 -2.03223e+03 -1.41388e+03  1.67365e+01
  7320    136.829  6.19458e+02 -2.03433e+03 -1.41487e+03  1.65179e+01
  7330    137.038  6.20400e+02 -2.03613e+03 -1.41573e+03  1.63437e+01
  7340    137.215  6.21201e+02 -2.03745e+03 -1.41625e+03  1.62245e+01
  7350    137.368  6.21895e+02 -2.03865e+03 -1.41676e+03  1.61369e+01
  7360    137.504  6.22512e+02 -2.03974e+03 -1.41723e+03  1.60788e+01
  7370    137.623  6.23050e+02 -2.04043e+03 -1.41738e+03  1.60675e+01
  7380    137.719  6.23487e+02 -2.04096e+03 -1.41747e+03  1.60869e+01
  7390    137.783  6.23777e+02 -2.04111e+03 -1.41734e+03  1.61501e+01
  7400    137.808  6.23886e+02 -2.04120e+03 -1.41732e+03  1.62375e+01
  7410    137.792  6.23816e+02 -2.04068e+03 -1.41686e+03  1.63799e+01
  7420    137.749  6.23618e+02 -2.04026e+03 -1.41665e+03  1.65298e+01
  7430    137.700  6.23400e+02 -2.03944e+03 -1.41604e+03  1.67136e+01
  7440    137.679  6.23305e+02 -2.03859e+03 -1.41528e+03  1.69010e+01
  7450    137.722  6.23497e+02 -2.03777e+03 -1.41427e+03  1.70809e+01
  7460    137.863  6.24136e+02 -2.03762e+03 -1.41348e+03  1.72086e+01
  7470    138.132  6.25353e+02 -2.03773e+03 -1.41237e+03  1.73026e+01
  7480    138.546  6.27230e+02 -2.03855e+03 -1.41132e+03  1.73322e+01
  7490    139.113  6.29797e+02 -2.03966e+03 -1.40986e+03  1.73232e+01
  7500    139.824  6.33014e+02 -2.04146e+03 -1.40844e+03  1.72531e+01
  7510    140.657  6.36785e+02 -2.04381e+03 -1.40703e+03  1.71344e+01
  7520    141.580  6.40966e+02 -2.04633e+03 -1.40536e+03  1.69984e+01
  7530    142.555  6.45380e+02 -2.04899e+03 -1.40361e+03  1.68540e+01
  7540    143.538  6.49828e+02 -2.05153e+03 -1.40170e+03  1.67271e+01
  7550    144.479  6.54088e+02 -2.05368e+03 -1.39959e+03  1.66442e+01
  7560    145.329  6.57936e+02 -2.05556e+03 -1.39763e+03  1.66073e+01
  7570    146.040  6.61155e+02 -2.05664e+03 -1.39548e+03  1.66587e+01
  7580    146.575  6.63577e+02 -2.05690e+03 -1.39332e+03  1.68053e+01
  7590    146.909  6.65090e+02 -2.05610e+03 -1.39101e+03  1.70658e+01
  7600    147.037  6.65669e+02 -2.05447e+03 -1.38880e+03  1.74270e+01
  7610    146.972  6.65374e+02 -2.05191e+03 -1.38654e+03  1.78920e+01
  7620    146.741  6.64328e+02 -2.04855e+03 -1.38422e+03  1.84470e+01
  7630    146.382  6.62703e+02 -2.04464e+03 -1.38193e+03  1.90687e+01
  7640    145.938  6.60694e+02 -2.04024e+03 -1.37955e+03  1.97431e+01
  7650    145.454  6.58503e+02 -2.03581e+03 -1.37731e+03  2.04337e+01
  7660    144.972  6.56319e+02 -2.03098e+03 -1.37466e+03  2.11527e+01
  7670    144.529  6.54316e+02 -2.02652e+03 -1.37221e+03  2.18443e+01
  7680    144.156  6.52625e+02 -2.02226e+03 -1.36964e+03  2.25114e+01
  7690    143.874  6.51349e+02 -2.01824e+03 -1.36689e+03  2.31461e+01
  7700    143.696  6.50543e+02 -2.01470e+03 -1.36416e+03  2.37287e+01
  7710    143.623  6.50215e+02 -2.01164e+03 -1.36142e+03  2.42581e+01
  7720    143.649  6.50333e+02 -2.00895e+03 -1.35861e+03  2.47395e+01
  7730    143.762  6.50842e+02 -2.00664e+03 -1.35579e+03  2.51731e+01
  7740    143.950  6.51692e+02 -2.00461e+03 -1.35292e+03  2.55652e+01
  7750    144.208  6.52860e+02 -2.00296e+03 -1.35010e+03  2.59110e+01
  7760    144.542  6.54376e+02 -2.00136e+03 -1.34698e+03  2.62280e+01
  7770    144.971  6.56316e+02 -2.00018e+03 -1.34386e+03  2.64914e+01
  7780    145.517  6.58789e+02 -1.99940e+03 -1.34061e+03  2.66981e+01
  7790    146.205  6.61902e+02 -1.99914e+03 -1.33723e+03  2.68383e+01
  7800    147.047  6.65717e+02 -1.99941e+03 -1.33370e+03  2.69099e+01
  7810    148.038  6.70202e+02 -2.00045e+03 -1.33024e+03  2.69017e+01
  7820    149.149  6.75231e+02 -2.00204e+03 -1.32680e+03  2.68317e+01
  7830    150.336  6.80606e+02 -2.00403e+03 -1.32343e+03  2.67177e+01
  7840    151.550  6.86101e+02 -2.00592e+03 -1.31982e+03  2.66008e+01
  7850    152.746  6.91517e+02 -2.00805e+03 -1.31653e+03  2.64700e+01
  7860    153.890  6.96696e+02 -2.00985e+03 -1.31316e+03  2.63666e+01
  7870    154.952  7.01505e+02 -2.01111e+03 -1.30960e+03  2.63126e+01
  7880    155.901  7.05799e+02 -2.01168e+03 -1.30588e+03  2.63234e+01
  7890    156.697  7.09404e+02 -2.01161e+03 -1.30220e+03  2.64039e+01
  7900    157.305  7.12153e+02 -2.01115e+03 -1.29899e+03  2.65456e+01
  7910    157.697  7.13930e+02 -2.00969e+03 -1.29576e+03  2.67897e+01
  7920    157.875  7.14734e+02 -2.00744e+03 -1.29270e+03  2.71231e+01
  7930    157.864  7.14685e+02 -2.00408e+03 -1.28940e+03  2.75604e+01
  7940    157.713  7.14002e+02 -2.00031e+03 -1.28631e+03  2.80514e+01
  7950    157.481  7.12951e+02 -1.99622e+03 -1.28327e+03  2.85792e+01
  7960    157.225  7.11794e+02 -1.99226e+03 -1.28047e+03  2.91068e+01
  7970    156.992  7.10737e+02 -1.98839e+03 -1.27765e+03  2.96279e+01
  7980    156.809  7.09909e+02 -1.98509e+03 -1.27518e+03  3.01068e+01
  7990    156.689  7.09365e+02 -1.98186e+03 -1.27249e+03  3.05712e+01
  8000    156.634  7.09116e+02 -1.97902e+03 -1.26990e+03  3.09988e+01
  8010    156.644  7.09162e+02 -1.97681e+03 -1.26765e+03  3.13732e+01
  8020    156.725  7.09529e+02 -1.97468e+03 -1.26515e+03  3.17263e+01
  8030    156.892  7.10284e+02 -1.97317e+03 -1.26289e+03  3.20213e+01
  8040    157.167  7.11529e+02 -1.97229e+03 -1.26077e+03  3.22536e+01
  8050    157.578  7.13390e+02 -1.97191e+03 -1.25852e+03  3.24268e+01
  8060    158.143  7.15948e+02 -1.97239e+03 -1.25644e+03  3.25155e+01
  8070    158.855  7.19174e+02 -1.97352e+03 -1.25434e+03  3.25335e+01
  8080    159.671  7.22867e+02 -1.97517e+03 -1.25230e+03  3.24954e+01
  8090    160.518  7.26701e+02 -1.97715e+03 -1.25045e+03  3.24244e+01
  8100    161.316  7.30313e+02 -1.97918e+03 -1.24887e+03  3.23494e+01
  8110    162.000  7.33410e+02 -1.98065e+03 -1.24724e+03  3.23190e+01
  8120    162.532  7.35818e+02 -1.98151e+03 -1.24569e+03  3.23422e+01
  8130    162.897  7.37473e+02 -1.98192e+03 -1.24445e+03  3.24117e+01
  8140    163.098  7.38381e+02 -1.98172e+03 -1.24334e+03  3.25382e+01
  8150    163.142  7.38578e+02 -1.98097e+03 -1.24239e+03  3.27164e+01
  8160    163.040  7.38120e+02 -1.97966e+03 -1.24154e+03  3.29441e+01
  8170    162.812  7.37086e+02 -1.97826e+03 -1.24117e+03  3.31892e+01
  8180    162.485  7.35607e+02 -1.97621e+03 -1.24060e+03  3.34802e+01
  8190    162.102  7.33872e+02 -1.97403e+03 -1.24016e+03  3.37769e+01
  8200    161.717  7.32130e+02 -1.97207e+03 -1.23994e+03  3.40488e+01
  8210    161.390  7.30647e+02 -1.97064e+03 -1.23999e+03  3.42682e+01
  8220    161.165  7.29631e+02 -1.96989e+03 -1.24026e+03  3.44173e+01
  8230    161.067  7.29187e+02 -1.96968e+03 -1.24050e+03  3.45008e+01
  8240    161.090  7.29291e+02 -1.97026e+03 -1.24097e+03  3.45044e+01
  8250    161.207  7.29820e+02 -1.97115e+03 -1.24133e+03  3.44604e+01
  8260    161.380  7.30602e+02 -1.97252e+03 -1.24191e+03  3.43655e+01
  8270    161.568  7.31456e+02 -1.97405e+03 -1.24259e+03  3.42448e+01
  8280    161.735  7.32213e+02 -1.97560e+03 -1.24339e+03  3.41133e+01
  8290    161.849  7.32729e+02 -1.97708e+03 -1.24435e+03  3.39833e+01
  8300    161.883  7.32880e+02 -1.97857e+03 -1.24569e+03  3.38540e+01
  8310    161.812  7.32559e+02 -1.97952e+03 -1.24696e+03  3.37647e+01
  8320    161.618  7.31682e+02 -1.98001e+03 -1.24833e+03  3.37130e+01
  8330    161.292  7.30204e+02 -1.98010e+03 -1.24990e+03  3.36977e+01
  8340    160.832  7.28121e+02 -1.97961e+03 -1.25149e+03  3.37292e+01
  8350    160.250  7.25488e+02 -1.97904e+03 -1.25355e+03  3.37756e+01
  8360    159.571  7.22413e+02 -1.97794e+03 -1.25553e+03  3.38597e+01
  8370    158.828  7.19049e+02 -1.97646e+03 -1.25741e+03  3.39664e+01
  8380    158.063  7.15589e+02 -1.97525e+03 -1.25966e+03  3.40475e+01
  8390    157.319  7.12217e+02 -1.97392e+03 -1.26170e+03  3.41198e+01
  8400    156.630  7.09101e+02 -1.97293e+03 -1.26383e+03  3.41469e+01
  8410    156.026  7.06363e+02 -1.97263e+03 -1.26627e+03  3.41030e+01
  8420    155.518  7.04066e+02 -1.97323e+03 -1.26917e+03  3.39716e+01
  8430    155.109  7.02215e+02 -1.97408e+03 -1.27186e+03  3.37925e+01
  8440    154.790  7.00771e+02 -1.97500e+03 -1.27423e+03  3.35767e+01
  8450    154.545  6.99660e+02 -1.97661e+03 -1.27695e+03  3.32903e+01
  8460    154.350  6.98776e+02 -1.97845e+03 -1.27967e+03  3.29649e+01
  8470    154.178  6.97997e+02 -1.98020e+03 -1.28220e+03  3.26261e+01
  8480    153.998  6.97185e+02 -1.98224e+03 -1.28506e+03  3.22567e+01
  8490    153.781  6.96202e+02 -1.98400e+03 -1.28779e+03  3.18987e+01
  8500    153.498  6.94921e+02 -1.98549e+03 -1.29057e+03  3.15560e+01
  8510    153.131  6.93256e+02 -1.98667e+03 -1.29341e+03  3.12367e+01
  8520    152.672  6.91180e+02 -1.98751e+03 -1.29633e+03  3.09452e+01
  8530    152.132  6.88737e+02 -1.98810e+03 -1.29936e+03  3.06755e+01
  8540    151.538  6.86048e+02 -1.98831e+03 -1.30226e+03  3.04323e+01
  8550    150.931  6.83300e+02 -1.98853e+03 -1.30523e+03  3.01871e+01
  8560    150.361  6.80718e+02 -1.98912e+03 -1.30840e+03  2.99119e+01
  8570    149.870  6.78493e+02 -1.98985e+03 -1.31136e+03  2.96140e+01
  8580    149.485  6.76752e+02 -1.99107e+03 -1.31432e+03  2.92691e+01
  8590    149.212  6.75514e+02 -1.99283e+03 -1.31731e+03  2.88746e+01
  8600    149.033  6.74707e+02 -1.99500e+03 -1.32029e+03  2.84403e+01
  8610    148.924  6.74211e+02 -1.99725e+03 -1.32304e+03  2.79916e+01
  8620    148.855  6.73900e+02 -1.99976e+03 -1.32586e+03  2.75210e+01
  8630    148.806  6.73676e+02 -2.00251e+03 -1.32884e+03  2.70345e+01
  8640    148.759  6.73467e+02 -2.00526e+03 -1.33179e+03  2.65493e+01
  8650    148.701  6.73205e+02 -2.00774e+03 -1.33453e+03  2.60841e+01
  8660    148.618  6.72828e+02 -2.01014e+03 -1.33731e+03  2.56289e+01
  8670    148.499  6.72289e+02 -2.01247e+03 -1.34018e+03  2.51856e+01
  8680    148.343  6.71582e+02 -2.01484e+03 -1.34326e+03  2.47463e+01
  8690    148.159  6.70751e+02 -2.01667e+03 -1.34592e+03  2.43462e+01
  8700    147.969  6.69887e+02 -2.01852e+03 -1.34863e+03  2.39472e+01
  8710    147.796  6.69106e+02 -2.02060e+03 -1.35150e+03  2.35323e+01
  8720    147.666  6.68517e+02 -2.02265e+03 -1.35413e+03  2.31150e+01
  8730    147.593  6.68185e+02 -2.02475e+03 -1.35656e+03  2.26881e+01
  8740    147.578  6.68120e+02 -2.02744e+03 -1.35932e+03  2.22183e+01
  8750    147.612  6.68274e+02 -2.03016e+03 -1.36189e+03  2.17421e+01
  8760    147.677  6.68566e+02 -2.03322e+03 -1.36465e+03  2.12446e+01
  8770    147.751  6.68903e+02 -2.03619e+03 -1.36729e+03  2.07553e+01
  8780    147.816  6.69196e+02 -2.03896e+03 -1.36976e+03  2.02868e+01
  8790    147.850  6.69349e+02 -2.04170e+03 -1.37235e+03  1.98314e+01
  8800    147.835  6.69281e+02 -2.04405e+03 -1.37477e+03  1.94157e+01
  8810    147.753  6.68911e+02 -2.04602e+03 -1.37710e+03  1.90433e+01
  8820    147.589  6.68169e+02 -2.04776e+03 -1.37959e+03  1.87073e+01
  8830    147.331  6.67002e+02 -2.04915e+03 -1.38215e+03  1.84185e+01
  8840    146.976  6.65391e+02 -2.04977e+03 -1.38438e+03  1.82029e+01
  8850    146.526  6.63354e+02 -2.04999e+03 -1.38664e+03  1.80386e+01
  8860    145.994  6.60949e+02 -2.04974e+03 -1.38879e+03  1.79285e+01
  8870    145.400  6.58259e+02 -2.04924e+03 -1.39098e+03  1.78551e+01
  8880    144.765  6.55384e+02 -2.04826e+03 -1.39287e+03  1.78302e+01
  8890    144.111  6.52424e+02 -2.04732e+03 -1.39490e+03  1.78175e+01
  8900    143.458  6.49465e+02 -2.04629e+03 -1.39683e+03  1.78225e+01
  8910    142.817  6.46565e+02 -2.04518e+03 -1.39862e+03  1.78426e+01
  8920    142.194  6.43745e+02 -2.04411e+03 -1.40036e+03  1.78695e+01
  8930    141.589  6.41006e+02 -2.04316e+03 -1.40215e+03  1.78971e+01
  8940    140.997  6.38327e+02 -2.04203e+03 -1.40370e+03  1.79444e+01
  8950    140.414  6.35685e+02 -2.04087e+03 -1.40519e+03  1.80021e+01
  8960    139.836  6.33069e+02 -2.03969e+03 -1.40663e+03  1.80700e+01
  8970    139.264  6.30478e+02 -2.03837e+03 -1.40789e+03  1.81554e+01
  8980    138.697  6.27912e+02 -2.03713e+03 -1.40921e+03  1.82433e+01
  8990    138.134  6.25366e+02 -2.03568e+03 -1.41031e+03  1.83511e+01
  9000    137.572  6.22817e+02 -2.03392e+03 -1.41110e+03  1.84850e+01
  9010    137.002  6.20237e+02 -2.03220e+03 -1.41196e+03  1.86239e+01
  9020    136.419  6.17601e+02 -2.03012e+03 -1.41252e+03  1.87914e+01
  9030    135.826  6.14914e+02 -2.02785e+03 -1.41293e+03  1.89759e+01
  9040    135.235  6.12238e+02 -2.02558e+03 -1.41334e+03  1.91620e+01
  9050    134.675  6.09705e+02 -2.02318e+03 -1.41347e+03  1.93526e+01
  9060    134.189  6.07502e+02 -2.02087e+03 -1.41336e+03  1.95265e+01
  9070    133.823  6.05848e+02 -2.01925e+03 -1.41340e+03  1.96395e+01
  9080    133.624  6.04947e+02 -2.01793e+03 -1.41299e+03  1.97080e+01
  9090    133.622  6.04935e+02 -2.01751e+03 -1.41257e+03  1.96920e+01
  9100    133.827  6.05864e+02 -2.01795e+03 -1.41209e+03  1.95903e+01
  9110    134.234  6.07708e+02 -2.01907e+03 -1.41136e+03  1.94170e+01
  9120    134.823  6.10373e+02 -2.02092e+03 -1.41054e+03  1.91720e+01
  9130    135.560  6.13711e+02 -2.02302e+03 -1.40931e+03  1.88912e+01
  9140    136.406  6.17541e+02 -2.02556e+03 -1.40802e+03  1.85714e+01
  9150    137.316  6.21661e+02 -2.02834e+03 -1.40668e+03  1.82332e+01
  9160    138.245  6.25868e+02 -2.03098e+03 -1.40512e+03  1.79086e+01
  9170    139.154  6.29983e+02 -2.03344e+03 -1.40346e+03  1.76089e+01
  9180    140.010  6.33856e+02 -2.03533e+03 -1.40147e+03  1.73644e+01
  9190    140.788  6.37378e+02 -2.03709e+03 -1.39971e+03  1.71535e+01
  9200    141.473  6.40482e+02 -2.03824e+03 -1.39776e+03  1.70098e+01
  9210    142.058  6.43129e+02 -2.03869e+03 -1.39557e+03  1.69413e+01
  9220    142.541  6.45313e+02 -2.03873e+03 -1.39342e+03  1.69319e+01
  9230    142.924  6.47050e+02 -2.03833e+03 -1.39128e+03  1.69828e+01
  9240    143.216  6.48371e+02 -2.03737e+03 -1.38900e+03  1.71006e+01
  9250    143.426  6.49322e+02 -2.03550e+03 -1.38618e+03  1.73054e+01
  9260    143.563  6.49944e+02 -2.03349e+03 -1.38354e+03  1.75482e+01
  9270    143.635  6.50269e+02 -2.03102e+03 -1.38075e+03  1.78458e+01
  9280    143.646  6.50319e+02 -2.02829e+03 -1.37797e+03  1.81848e+01
  9290    143.603  6.50125e+02 -2.02541e+03 -1.37528e+03  1.85559e+01
  9300    143.519  6.49743e+02 -2.02239e+03 -1.37264e+03  1.89545e+01
  9310    143.415  6.49272e+02 -2.01907e+03 -1.36979e+03  1.93853e+01
  9320    143.323  6.48855e+02 -2.01563e+03 -1.36677e+03  1.98297e+01
  9330    143.286  6.48689e+02 -2.01251e+03 -1.36382e+03  2.02531e+01
  9340    143.352  6.48989e+02 -2.00987e+03 -1.36088e+03  2.06374e+01
  9350    143.566  6.49955e+02 -2.00753e+03 -1.35757e+03  2.09848e+01
  9360    143.963  6.51754e+02 -2.00611e+03 -1.35435e+03  2.12515e+01
  9370    144.568  6.54494e+02 -2.00553e+03 -1.35103e+03  2.14383e+01
  9380    145.389  6.58207e+02 -2.00608e+03 -1.34788e+03  2.15273e+01
  9390    146.405  6.62810e+02 -2.00732e+03 -1.34451e+03  2.15504e+01
  9400    147.579  6.68122e+02 -2.00903e+03 -1.34091e+03  2.15271e+01
  9410    148.853  6.73893e+02 -2.01103e+03 -1.33713e+03  2.14806e+01
  9420    150.168  6.79842e+02 -2.01319e+03 -1.33335e+03  2.14293e+01
  9430    151.460  6.85694e+02 -2.01549e+03 -1.32980e+03  2.13878e+01
  9440    152.674  6.91187e+02 -2.01717e+03 -1.32599e+03  2.14130e+01
  9450    153.757  6.96092e+02 -2.01825e+03 -1.32216e+03  2.15144e+01
  9460    154.668  7.00216e+02 -2.01878e+03 -1.31856e+03  2.16961e+01
  9470    155.380  7.03442e+02 -2.01821e+03 -1.31477e+03  2.19976e+01
  9480    155.889  7.05742e+02 -2.01672e+03 -1.31097e+03  2.24086e+01
  9490    156.210  7.07198e+02 -2.01456e+03 -1.30736e+03  2.29108e+01
  9500    156.378  7.07958e+02 -2.01193e+03 -1.30397e+03  2.34859e+01
  9510    156.430  7.08196e+02 -2.00879e+03 -1.30059e+03  2.41292e+01
  9520    156.399  7.08051e+02 -2.00512e+03 -1.29707e+03  2.48350e+01
  9530    156.299  7.07599e+02 -2.00122e+03 -1.29362e+03  2.55790e+01
  9540    156.137  7.06868e+02 -1.99746e+03 -1.29059e+03  2.63336e+01
  9550    155.919  7.05879e+02 -1.99333e+03 -1.28745e+03  2.71241e+01
  9560    155.655  7.04684e+02 -1.98903e+03 -1.28435e+03  2.79321e+01
  9570    155.372  7.03404e+02 -1.98486e+03 -1.28145e+03  2.87305e+01
  9580    155.114  7.02237e+02 -1.98080e+03 -1.27856e+03  2.95080e+01
  9590    154.944  7.01468e+02 -1.97719e+03 -1.27572e+03  3.02314e+01
  9600    154.937  7.01433e+02 -1.97444e+03 -1.27301e+03  3.08592e+01
  9610    155.165  7.02466e+02 -1.97266e+03 -1.27020e+03  3.13728e+01
  9620    155.677  7.04783e+02 -1.97226e+03 -1.26748e+03  3.17381e+01
  9630    156.474  7.08391e+02 -1.97318e+03 -1.26479e+03  3.19578e+01
  9640    157.499  7.13035e+02 -1.97538e+03 -1.26234e+03  3.20433e+01
  9650    158.651  7.18250e+02 -1.97820e+03 -1.25995e+03  3.20511e+01
  9660    159.806  7.23478e+02 -1.98123e+03 -1.25776e+03  3.20250e+01
  9670    160.856  7.28233e+02 -1.98372e+03 -1.25548e+03  3.20299e+01
  9680    161.731  7.32193e+02 -1.98530e+03 -1.25311e+03  3.20996e+01
  9690    162.400  7.35222e+02 -1.98620e+03 -1.25098e+03  3.22270e+01
  9700    162.867  7.37336e+02 -1.98655e+03 -1.24922e+03  3.24052e+01
  9710    163.156  7.38645e+02 -1.98599e+03 -1.24735e+03  3.26542e+01
  9720    163.296  7.39279e+02 -1.98519e+03 -1.24591e+03  3.29292e+01
  9730    163.309  7.39339e+02 -1.98360e+03 -1.24426e+03  3.32614e+01
  9740    163.208  7.38878e+02 -1.98185e+03 -1.24297e+03  3.36099e+01
  9750    162.993  7.37905e+02 -1.97971e+03 -1.24180e+03  3.39888e+01
  9760    162.660  7.36396e+02 -1.97747e+03 -1.24108e+03  3.43808e+01
  9770    162.199  7.34312e+02 -1.97464e+03 -1.24033e+03  3.48178e+01
  9780    161.605  7.31623e+02 -1.97105e+03 -1.23942e+03  3.53097e+01
  9790    160.879  7.28337e+02 -1.96702e+03 -1.23868e+03  3.58350e+01
  9800    160.041  7.24541e+02 -1.96284e+03 -1.23830e+03  3.63718e+01
  9810    159.131  7.20423e+02 -1.95859e+03 -1.23817e+03  3.69060e+01
  9820    158.214  7.16269e+02 -1.95412e+03 -1.23785e+03  3.74362e+01
  9830    157.365  7.12426e+02 -1.95030e+03 -1.23787e+03  3.78948e+01
  9840    156.661  7.09240e+02 -1.94738e+03 -1.23814e+03  3.82523e+01
  9850    156.168  7.07007e+02 -1.94525e+03 -1.23825e+03  3.85040e+01
  9860    155.929  7.05927e+02 -1.94435e+03 -1.23842e+03  3.86148e+01
  9870    155.966  7.06094e+02 -1.94472e+03 -1.23862e+03  3.85785e+01
  9880    156.271  7.07475e+02 -1.94621e+03 -1.23874e+03  3.84056e+01
  9890    156.815  7.09935e+02 -1.94914e+03 -1.23920e+03  3.80843e+01
  9900    157.541  7.13225e+02 -1.95292e+03 -1.23969e+03  3.76618e+01
  9910    158.379  7.17015e+02 -1.95702e+03 -1.24001e+03  3.71849e+01
  9920    159.246  7.20942e+02 -1.96157e+03 -1.24063e+03  3.66637e+01
  9930    160.063  7.24641e+02 -1.96610e+03 -1.24146e+03  3.61429e+01
  9940    160.759  7.27792e+02 -1.96995e+03 -1.24216e+03  3.56790e+01
  9950    161.277  7.30138e+02 -1.97332e+03 -1.24318e+03  3.52721e+01
