Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
 39210    142.630  1.33413e+03 -4.09211e+03 -2.75798e+03  2.56306e+01
 39220    143.777  1.34486e+03 -4.10305e+03 -2.75819e+03  2.48433e+01
 39230    145.261  1.35874e+03 -4.11697e+03 -2.75823e+03  2.39295e+01
 39240    146.799  1.37312e+03 -4.13129e+03 -2.75817e+03  2.30256e+01
 39250    148.087  1.38517e+03 -4.14260e+03 -2.75743e+03  2.22964e+01
 39260    148.916  1.39293e+03 -4.14923e+03 -2.75631e+03  2.18341e+01
 39270    149.236  1.39592e+03 -4.15115e+03 -2.75523e+03  2.16526e+01
 39280    149.147  1.39509e+03 -4.14888e+03 -2.75379e+03  2.17181e+01
 39290    148.798  1.39182e+03 -4.14450e+03 -2.75267e+03  2.19386e+01
 39300    148.269  1.38688e+03 -4.13817e+03 -2.75130e+03  2.22865e+01
 39310    147.593  1.38055e+03 -4.13037e+03 -2.74982e+03  2.27320e+01
 39320    146.897  1.37404e+03 -4.12195e+03 -2.74790e+03  2.32209e+01
 39330    146.444  1.36980e+03 -4.11529e+03 -2.74548e+03  2.36345e+01
 39340    146.524  1.37055e+03 -4.11367e+03 -2.74312e+03  2.38268e+01
 39350    147.254  1.37738e+03 -4.11797e+03 -2.74059e+03  2.37531e+01
 39360    148.423  1.38832e+03 -4.12611e+03 -2.73780e+03  2.35102e+01
 39370    149.607  1.39939e+03 -4.13363e+03 -2.73424e+03  2.32996e+01
 39380    150.468  1.40744e+03 -4.13856e+03 -2.73111e+03  2.32359e+01
 39390    150.987  1.41230e+03 -4.13981e+03 -2.72751e+03  2.33565e+01
 39400    151.415  1.41630e+03 -4.14072e+03 -2.72442e+03  2.35255e+01
 39410    151.925  1.42107e+03 -4.14281e+03 -2.72173e+03  2.36685e+01
 39420    152.409  1.42560e+03 -4.14423e+03 -2.71863e+03  2.38513e+01
 39430    152.612  1.42750e+03 -4.14326e+03 -2.71577e+03  2.41585e+01
 39440    152.353  1.42507e+03 -4.13841e+03 -2.71334e+03  2.46551e+01
 39450    151.660  1.41860e+03 -4.13011e+03 -2.71151e+03  2.53142e+01
 39460    150.803  1.41057e+03 -4.11989e+03 -2.70932e+03  2.60373e+01
 39470    150.138  1.40435e+03 -4.11205e+03 -2.70769e+03  2.66341e+01
 39480    149.843  1.40160e+03 -4.10692e+03 -2.70532e+03  2.70600e+01
 39490    149.845  1.40161e+03 -4.10497e+03 -2.70336e+03  2.73099e+01
 39500    150.013  1.40318e+03 -4.10540e+03 -2.70221e+03  2.74268e+01
 39510    150.332  1.40618e+03 -4.10657e+03 -2.70040e+03  2.74639e+01
 39520    150.776  1.41032e+03 -4.10899e+03 -2.69867e+03  2.74144e+01
 39530    151.156  1.41388e+03 -4.11114e+03 -2.69726e+03  2.73546e+01
 39540    151.288  1.41511e+03 -4.11064e+03 -2.69553e+03  2.73893e+01
 39550    151.181  1.41411e+03 -4.10807e+03 -2.69396e+03  2.75061e+01
 39560    150.970  1.41214e+03 -4.10491e+03 -2.69277e+03  2.76455e+01
 39570    150.772  1.41029e+03 -4.10159e+03 -2.69130e+03  2.77742e+01
 39580    150.737  1.40996e+03 -4.10002e+03 -2.69006e+03  2.78105e+01
 39590    151.070  1.41307e+03 -4.10223e+03 -2.68915e+03  2.76619e+01
 39600    151.858  1.42045e+03 -4.10800e+03 -2.68755e+03  2.73253e+01
 39610    152.894  1.43013e+03 -4.11653e+03 -2.68640e+03  2.68638e+01
 39620    153.802  1.43863e+03 -4.12448e+03 -2.68585e+03  2.64428e+01
 39630    154.344  1.44370e+03 -4.12917e+03 -2.68547e+03  2.61852e+01
 39640    154.533  1.44546e+03 -4.13133e+03 -2.68586e+03  2.60743e+01
 39650    154.465  1.44483e+03 -4.13143e+03 -2.68660e+03  2.60813e+01
 39660    154.149  1.44188e+03 -4.12900e+03 -2.68712e+03  2.62140e+01
 39670    153.523  1.43602e+03 -4.12425e+03 -2.68823e+03  2.64678e+01
 39680    152.591  1.42730e+03 -4.11700e+03 -2.68969e+03  2.68394e+01
 39690    151.431  1.41645e+03 -4.10723e+03 -2.69078e+03  2.73071e+01
 39700    150.129  1.40428e+03 -4.09689e+03 -2.69261e+03  2.77872e+01
 39710    148.847  1.39229e+03 -4.08649e+03 -2.69421e+03  2.82253e+01
 39720    147.886  1.38329e+03 -4.07947e+03 -2.69618e+03  2.84648e+01
 39730    147.576  1.38039e+03 -4.07810e+03 -2.69771e+03  2.83866e+01
 39740    148.024  1.38458e+03 -4.08384e+03 -2.69926e+03  2.79389e+01
 39750    149.004  1.39374e+03 -4.09403e+03 -2.70029e+03  2.72507e+01
 39760    150.170  1.40465e+03 -4.10614e+03 -2.70149e+03  2.64696e+01
 39770    151.276  1.41500e+03 -4.11767e+03 -2.70267e+03  2.57262e+01
 39780    152.182  1.42347e+03 -4.12706e+03 -2.70358e+03  2.51005e+01
 39790    152.778  1.42905e+03 -4.13396e+03 -2.70490e+03  2.46250e+01
 39800    152.967  1.43082e+03 -4.13726e+03 -2.70645e+03  2.43452e+01
 39810    152.757  1.42885e+03 -4.13725e+03 -2.70840e+03  2.42432e+01
 39820    152.333  1.42489e+03 -4.13545e+03 -2.71056e+03  2.42367e+01
 39830    151.923  1.42105e+03 -4.13399e+03 -2.71294e+03  2.42208e+01
 39840    151.594  1.41797e+03 -4.13364e+03 -2.71566e+03  2.41577e+01
 39850    151.263  1.41488e+03 -4.13325e+03 -2.71837e+03  2.40949e+01
 39860    150.816  1.41070e+03 -4.13173e+03 -2.72104e+03  2.40885e+01
 39870    150.148  1.40445e+03 -4.12895e+03 -2.72451e+03  2.41667e+01
 39880    149.218  1.39575e+03 -4.12307e+03 -2.72732e+03  2.43940e+01
 39890    148.137  1.38564e+03 -4.11636e+03 -2.73072e+03  2.46873e+01
 39900    147.088  1.37583e+03 -4.10889e+03 -2.73306e+03  2.50116e+01
 39910    146.204  1.36756e+03 -4.10302e+03 -2.73546e+03  2.52677e+01
 39920    145.622  1.36211e+03 -4.09914e+03 -2.73703e+03  2.54137e+01
 39930    145.530  1.36125e+03 -4.09929e+03 -2.73804e+03  2.53586e+01
 39940    146.007  1.36572e+03 -4.10471e+03 -2.73900e+03  2.50561e+01
 39950    146.906  1.37413e+03 -4.11383e+03 -2.73970e+03  2.45857e+01
 39960    147.918  1.38359e+03 -4.12371e+03 -2.74012e+03  2.40936e+01
 39970    148.719  1.39108e+03 -4.13127e+03 -2.74018e+03  2.37333e+01
 39980    149.079  1.39445e+03 -4.13477e+03 -2.74032e+03  2.35986e+01
 39990    148.955  1.39329e+03 -4.13433e+03 -2.74103e+03  2.36927e+01
 40000    148.512  1.38915e+03 -4.13025e+03 -2.74111e+03  2.39767e+01
 40010    147.934  1.38374e+03 -4.12465e+03 -2.74091e+03  2.43492e+01
 40020    147.270  1.37753e+03 -4.11799e+03 -2.74047e+03  2.47746e+01
 40030    146.531  1.37062e+03 -4.10966e+03 -2.73904e+03  2.52548e+01
 40040    145.867  1.36441e+03 -4.10196e+03 -2.73755e+03  2.56895e+01
 40050    145.516  1.36113e+03 -4.09811e+03 -2.73698e+03  2.59441e+01
 40060    145.639  1.36227e+03 -4.09738e+03 -2.73512e+03  2.60164e+01
 40070    146.220  1.36771e+03 -4.10116e+03 -2.73345e+03  2.58712e+01
 40080    147.064  1.37560e+03 -4.10620e+03 -2.73060e+03  2.56389e+01
 40090    147.909  1.38350e+03 -4.11120e+03 -2.72770e+03  2.54018e+01
 40100    148.609  1.39006e+03 -4.11512e+03 -2.72507e+03  2.52165e+01
 40110    149.158  1.39519e+03 -4.11695e+03 -2.72176e+03  2.51177e+01
 40120    149.611  1.39943e+03 -4.11827e+03 -2.71884e+03  2.50531e+01
 40130    150.040  1.40344e+03 -4.11873e+03 -2.71529e+03  2.50277e+01
 40140    150.484  1.40759e+03 -4.11998e+03 -2.71239e+03  2.49934e+01
 40150    150.899  1.41148e+03 -4.12039e+03 -2.70891e+03  2.50102e+01
 40160    151.210  1.41438e+03 -4.12001e+03 -2.70563e+03  2.50912e+01
 40170    151.401  1.41617e+03 -4.11850e+03 -2.70232e+03  2.52515e+01
 40180    151.473  1.41684e+03 -4.11598e+03 -2.69914e+03  2.54890e+01
 40190    151.327  1.41548e+03 -4.11180e+03 -2.69632e+03  2.58350e+01
 40200    150.878  1.41128e+03 -4.10529e+03 -2.69401e+03  2.63143e+01
 40210    150.233  1.40525e+03 -4.09641e+03 -2.69117e+03  2.69006e+01
 40220    149.699  1.40025e+03 -4.08858e+03 -2.68833e+03  2.74355e+01
 40230    149.584  1.39918e+03 -4.08503e+03 -2.68585e+03  2.77658e+01
 40240    149.969  1.40278e+03 -4.08619e+03 -2.68341e+03  2.78587e+01
 40250    150.655  1.40919e+03 -4.09007e+03 -2.68088e+03  2.77999e+01
 40260    151.337  1.41557e+03 -4.09409e+03 -2.67853e+03  2.77113e+01
 40270    151.804  1.41994e+03 -4.09592e+03 -2.67598e+03  2.76958e+01
 40280    152.007  1.42183e+03 -4.09512e+03 -2.67329e+03  2.77719e+01
 40290    152.016  1.42192e+03 -4.09338e+03 -2.67146e+03  2.78750e+01
 40300    151.984  1.42163e+03 -4.09104e+03 -2.66941e+03  2.79662e+01
 40310    152.134  1.42302e+03 -4.09069e+03 -2.66767e+03  2.79322e+01
 40320    152.626  1.42763e+03 -4.09363e+03 -2.66600e+03  2.77112e+01
 40330    153.413  1.43499e+03 -4.09937e+03 -2.66438e+03  2.73306e+01
 40340    154.279  1.44309e+03 -4.10650e+03 -2.66341e+03  2.68694e+01
 40350    155.041  1.45022e+03 -4.11310e+03 -2.66287e+03  2.64179e+01
 40360    155.665  1.45606e+03 -4.11865e+03 -2.66260e+03  2.59990e+01
 40370    156.232  1.46136e+03 -4.12429e+03 -2.66293e+03  2.55676e+01
 40380    156.818  1.46684e+03 -4.13074e+03 -2.66390e+03  2.50899e+01
 40390    157.381  1.47211e+03 -4.13758e+03 -2.66547e+03  2.45844e+01
 40400    157.777  1.47581e+03 -4.14320e+03 -2.66739e+03  2.41217e+01
 40410    157.897  1.47693e+03 -4.14694e+03 -2.67001e+03  2.37402e+01
 40420    157.768  1.47573e+03 -4.14997e+03 -2.67424e+03  2.34058e+01
 40430    157.471  1.47295e+03 -4.15162e+03 -2.67868e+03  2.31296e+01
 40440    157.016  1.46870e+03 -4.15239e+03 -2.68369e+03  2.28984e+01
 40450    156.397  1.46291e+03 -4.15277e+03 -2.68986e+03  2.26986e+01
 40460    155.719  1.45656e+03 -4.15315e+03 -2.69659e+03  2.25036e+01
 40470    155.160  1.45133e+03 -4.15496e+03 -2.70363e+03  2.22457e+01
 40480    154.782  1.44779e+03 -4.15872e+03 -2.71093e+03  2.19024e+01
 40490    154.423  1.44444e+03 -4.16345e+03 -2.71901e+03  2.15327e+01
 40500    153.782  1.43845e+03 -4.16532e+03 -2.72688e+03  2.13005e+01
 40510    152.662  1.42796e+03 -4.16355e+03 -2.73559e+03  2.12608e+01
 40520    151.196  1.41425e+03 -4.15894e+03 -2.74469e+03  2.13686e+01
 40530    149.761  1.40083e+03 -4.15432e+03 -2.75349e+03  2.14822e+01
 40540    148.546  1.38947e+03 -4.15192e+03 -2.76245e+03  2.15045e+01
 40550    147.407  1.37881e+03 -4.14968e+03 -2.77086e+03  2.15171e+01
 40560    146.238  1.36788e+03 -4.14672e+03 -2.77884e+03  2.15631e+01
 40570    145.228  1.35843e+03 -4.14490e+03 -2.78647e+03  2.15667e+01
 40580    144.588  1.35245e+03 -4.14648e+03 -2.79403e+03  2.14384e+01
 40590    144.121  1.34808e+03 -4.14921e+03 -2.80113e+03  2.12791e+01
 40600    143.336  1.34073e+03 -4.14791e+03 -2.80718e+03  2.13155e+01
 40610    142.113  1.32929e+03 -4.14231e+03 -2.81303e+03  2.15685e+01
 40620    140.922  1.31815e+03 -4.13671e+03 -2.81856e+03  2.18318e+01
 40630    140.291  1.31225e+03 -4.13486e+03 -2.82260e+03  2.19020e+01
 40640    140.343  1.31273e+03 -4.13830e+03 -2.82557e+03  2.17024e+01
 40650    140.858  1.31755e+03 -4.14533e+03 -2.82778e+03  2.13145e+01
 40660    141.461  1.32319e+03 -4.15256e+03 -2.82937e+03  2.09011e+01
 40670    141.792  1.32629e+03 -4.15648e+03 -2.83020e+03  2.06277e+01
 40680    141.765  1.32604e+03 -4.15593e+03 -2.82989e+03  2.05445e+01
 40690    141.673  1.32517e+03 -4.15422e+03 -2.82905e+03  2.05077e+01
 40700    141.845  1.32679e+03 -4.15452e+03 -2.82773e+03  2.03690e+01
 40710    142.326  1.33129e+03 -4.15701e+03 -2.82572e+03  2.01102e+01
 40720    143.136  1.33886e+03 -4.16150e+03 -2.82263e+03  1.97343e+01
 40730    144.465  1.35129e+03 -4.17062e+03 -2.81933e+03  1.91465e+01
 40740    146.293  1.36839e+03 -4.18324e+03 -2.81485e+03  1.84026e+01
 40750    148.180  1.38604e+03 -4.19617e+03 -2.81013e+03  1.76839e+01
 40760    149.593  1.39926e+03 -4.20510e+03 -2.80584e+03  1.72192e+01
 40770    150.243  1.40534e+03 -4.20616e+03 -2.80082e+03  1.71805e+01
 40780    150.155  1.40451e+03 -4.20058e+03 -2.79606e+03  1.75305e+01
 40790    149.622  1.39953e+03 -4.19051e+03 -2.79098e+03  1.81528e+01
 40800    149.070  1.39436e+03 -4.18091e+03 -2.78654e+03  1.88223e+01
 40810    148.803  1.39187e+03 -4.17331e+03 -2.78144e+03  1.94313e+01
 40820    148.873  1.39252e+03 -4.16914e+03 -2.77661e+03  1.99179e+01
 40830    149.128  1.39491e+03 -4.16628e+03 -2.77137e+03  2.03627e+01
 40840    149.291  1.39643e+03 -4.16274e+03 -2.76631e+03  2.08646e+01
 40850    149.115  1.39479e+03 -4.15531e+03 -2.76052e+03  2.15532e+01
 40860    148.582  1.38980e+03 -4.14534e+03 -2.75554e+03  2.23848e+01
 40870    147.905  1.38347e+03 -4.13364e+03 -2.75017e+03  2.32934e+01
 40880    147.306  1.37786e+03 -4.12253e+03 -2.74467e+03  2.41641e+01
 40890    146.826  1.37337e+03 -4.11209e+03 -2.73872e+03  2.49752e+01
 40900    146.450  1.36986e+03 -4.10232e+03 -2.73246e+03  2.57183e+01
 40910    146.316  1.36861e+03 -4.09490e+03 -2.72629e+03  2.63179e+01
 40920    146.649  1.37172e+03 -4.09105e+03 -2.71934e+03  2.67056e+01
 40930    147.491  1.37960e+03 -4.09195e+03 -2.71235e+03  2.68454e+01
 40940    148.605  1.39002e+03 -4.09482e+03 -2.70480e+03  2.68616e+01
 40950    149.632  1.39963e+03 -4.09700e+03 -2.69738e+03  2.68921e+01
 40960    150.358  1.40642e+03 -4.09602e+03 -2.68960e+03  2.70444e+01
 40970    150.870  1.41121e+03 -4.09293e+03 -2.68172e+03  2.72712e+01
 40980    151.431  1.41645e+03 -4.09099e+03 -2.67454e+03  2.74323e+01
 40990    152.203  1.42367e+03 -4.09050e+03 -2.66683e+03  2.74876e+01
 41000    153.165  1.43267e+03 -4.09244e+03 -2.65976e+03  2.74065e+01
 41010    154.184  1.44220e+03 -4.09465e+03 -2.65245e+03  2.72692e+01
 41020    155.116  1.45092e+03 -4.09694e+03 -2.64602e+03  2.70999e+01
 41030    155.908  1.45833e+03 -4.09823e+03 -2.63990e+03  2.69342e+01
 41040    156.673  1.46549e+03 -4.09911e+03 -2.63362e+03  2.67333e+01
 41050    157.657  1.47469e+03 -4.10279e+03 -2.62810e+03  2.63633e+01
 41060    159.024  1.48747e+03 -4.11151e+03 -2.62404e+03  2.57360e+01
 41070    160.725  1.50339e+03 -4.12403e+03 -2.62065e+03  2.49054e+01
 41080    162.424  1.51928e+03 -4.13735e+03 -2.61807e+03  2.40260e+01
 41090    163.611  1.53038e+03 -4.14695e+03 -2.61657e+03  2.33217e+01
 41100    164.030  1.53430e+03 -4.15109e+03 -2.61679e+03  2.28948e+01
 41110    163.768  1.53185e+03 -4.15028e+03 -2.61843e+03  2.27230e+01
 41120    163.087  1.52547e+03 -4.14647e+03 -2.62100e+03  2.27093e+01
 41130    162.262  1.51776e+03 -4.14253e+03 -2.62478e+03  2.27247e+01
 41140    161.451  1.51018e+03 -4.14010e+03 -2.62992e+03  2.26969e+01
 41150    160.595  1.50217e+03 -4.13902e+03 -2.63685e+03  2.26442e+01
 41160    159.524  1.49215e+03 -4.13646e+03 -2.64431e+03  2.26839e+01
 41170    158.151  1.47931e+03 -4.13157e+03 -2.65226e+03  2.28627e+01
 41180    156.463  1.46352e+03 -4.12531e+03 -2.66179e+03  2.31572e+01
 41190    154.459  1.44478e+03 -4.11564e+03 -2.67086e+03  2.36207e+01
 41200    152.184  1.42350e+03 -4.10388e+03 -2.68038e+03  2.41906e+01
 41210    149.815  1.40133e+03 -4.09138e+03 -2.69004e+03  2.47757e+01
 41220    147.757  1.38208e+03 -4.08158e+03 -2.69950e+03  2.51853e+01
 41230    146.634  1.37158e+03 -4.08086e+03 -2.70929e+03  2.51177e+01
 41240    146.844  1.37355e+03 -4.09227e+03 -2.71872e+03  2.44222e+01
 41250    147.930  1.38370e+03 -4.11066e+03 -2.72696e+03  2.33320e+01
 41260    148.952  1.39326e+03 -4.12852e+03 -2.73526e+03  2.22367e+01
 41270    149.262  1.39617e+03 -4.14002e+03 -2.74385e+03  2.14404e+01
 41280    148.654  1.39047e+03 -4.14292e+03 -2.75245e+03  2.10673e+01
 41290    147.277  1.37759e+03 -4.13849e+03 -2.76089e+03  2.10694e+01
 41300    145.545  1.36139e+03 -4.13053e+03 -2.76913e+03  2.12714e+01
 41310    143.942  1.34640e+03 -4.12301e+03 -2.77661e+03  2.14733e+01
 41320    142.860  1.33628e+03 -4.12001e+03 -2.78373e+03  2.14876e+01
 41330    142.471  1.33264e+03 -4.12293e+03 -2.79029e+03  2.12442e+01
 41340    142.633  1.33415e+03 -4.13008e+03 -2.79593e+03  2.08219e+01
 41350    142.947  1.33709e+03 -4.13751e+03 -2.80042e+03  2.04089e+01
 41360    143.045  1.33801e+03 -4.14301e+03 -2.80500e+03  2.01378e+01
 41370    142.771  1.33545e+03 -4.14407e+03 -2.80863e+03  2.01163e+01
 41380    142.118  1.32934e+03 -4.14091e+03 -2.81157e+03  2.03401e+01
 41390    141.131  1.32011e+03 -4.13388e+03 -2.81378e+03  2.07850e+01
 41400    139.894  1.30854e+03 -4.12399e+03 -2.81546e+03  2.13948e+01
 41410    138.577  1.29622e+03 -4.11178e+03 -2.81556e+03  2.21100e+01
 41420    137.464  1.28581e+03 -4.10104e+03 -2.81523e+03  2.27543e+01
 41430    136.961  1.28110e+03 -4.09463e+03 -2.81353e+03  2.31655e+01
 41440    137.403  1.28524e+03 -4.09677e+03 -2.81154e+03  2.31606e+01
 41450    138.671  1.29710e+03 -4.10497e+03 -2.80787e+03  2.28329e+01
 41460    140.290  1.31224e+03 -4.11569e+03 -2.80345e+03  2.23693e+01
 41470    141.895  1.32725e+03 -4.12557e+03 -2.79831e+03  2.19450e+01
 41480    143.343  1.34080e+03 -4.13283e+03 -2.79203e+03  2.16545e+01
 41490    144.557  1.35215e+03 -4.13711e+03 -2.78496e+03  2.15369e+01
 41500    145.447  1.36048e+03 -4.13785e+03 -2.77738e+03  2.16313e+01
 41510    145.979  1.36546e+03 -4.13433e+03 -2.76887e+03  2.19653e+01
 41520    146.247  1.36796e+03 -4.12842e+03 -2.76045e+03  2.24655e+01
 41530    146.427  1.36964e+03 -4.12109e+03 -2.75145e+03  2.30685e+01
 41540    146.677  1.37198e+03 -4.11406e+03 -2.74209e+03  2.36901e+01
 41550    147.066  1.37562e+03 -4.10769e+03 -2.73207e+03  2.43008e+01
 41560    147.550  1.38015e+03 -4.10230e+03 -2.72215e+03  2.48898e+01
 41570    148.041  1.38474e+03 -4.09619e+03 -2.71145e+03  2.55154e+01
 41580    148.500  1.38904e+03 -4.09049e+03 -2.70145e+03  2.61436e+01
 41590    148.914  1.39291e+03 -4.08414e+03 -2.69123e+03  2.68022e+01
 41600    149.214  1.39571e+03 -4.07638e+03 -2.68066e+03  2.75163e+01
 41610    149.346  1.39695e+03 -4.06675e+03 -2.66980e+03  2.82957e+01
 41620    149.405  1.39750e+03 -4.05625e+03 -2.65875e+03  2.90808e+01
 41630    149.710  1.40036e+03 -4.04781e+03 -2.64746e+03  2.97206e+01
 41640    150.728  1.40987e+03 -4.04665e+03 -2.63677e+03  2.99768e+01
 41650    152.784  1.42911e+03 -4.05520e+03 -2.62609e+03  2.97239e+01
 41660    155.738  1.45673e+03 -4.07173e+03 -2.61500e+03  2.90430e+01
 41670    158.962  1.48689e+03 -4.09135e+03 -2.60446e+03  2.81925e+01
 41680    161.683  1.51234e+03 -4.10687e+03 -2.59452e+03  2.75265e+01
 41690    163.370  1.52813e+03 -4.11403e+03 -2.58590e+03  2.72722e+01
 41700    163.938  1.53344e+03 -4.11177e+03 -2.57834e+03  2.74869e+01
 41710    163.653  1.53078e+03 -4.10288e+03 -2.57210e+03  2.80500e+01
 41720    162.842  1.52318e+03 -4.09031e+03 -2.56712e+03  2.88158e+01
 41730    161.694  1.51245e+03 -4.07625e+03 -2.56381e+03  2.96741e+01
 41740    160.358  1.49995e+03 -4.06180e+03 -2.56184e+03  3.05507e+01
 41750    159.084  1.48803e+03 -4.04853e+03 -2.56050e+03  3.13408e+01
 41760    158.169  1.47947e+03 -4.03972e+03 -2.56025e+03  3.18859e+01
 41770    157.776  1.47580e+03 -4.03665e+03 -2.56086e+03  3.21116e+01
 41780    157.836  1.47636e+03 -4.03825e+03 -2.56189e+03  3.20582e+01
 41790    158.114  1.47897e+03 -4.04261e+03 -2.56365e+03  3.18249e+01
 41800    158.364  1.48130e+03 -4.04781e+03 -2.56651e+03  3.15207e+01
 41810    158.426  1.48188e+03 -4.05206e+03 -2.57019e+03  3.12402e+01
 41820    158.173  1.47951e+03 -4.05424e+03 -2.57473e+03  3.10530e+01
 41830    157.460  1.47285e+03 -4.05306e+03 -2.58021e+03  3.10280e+01
 41840    156.235  1.46139e+03 -4.04766e+03 -2.58628e+03  3.11975e+01
 41850    154.704  1.44706e+03 -4.03973e+03 -2.59266e+03  3.14706e+01
 41860    153.290  1.43384e+03 -4.03347e+03 -2.59963e+03  3.16424e+01
 41870    152.410  1.42561e+03 -4.03227e+03 -2.60667e+03  3.15322e+01
 41880    152.294  1.42452e+03 -4.03850e+03 -2.61398e+03  3.10225e+01
 41890    152.863  1.42985e+03 -4.05170e+03 -2.62185e+03  3.01361e+01
 41900    153.765  1.43828e+03 -4.06811e+03 -2.62983e+03  2.90440e+01
 41910    154.636  1.44643e+03 -4.08444e+03 -2.63801e+03  2.79129e+01
 41920    155.271  1.45237e+03 -4.09894e+03 -2.64657e+03  2.68429e+01
 41930    155.580  1.45526e+03 -4.11088e+03 -2.65562e+03  2.58859e+01
 41940    155.544  1.45492e+03 -4.12010e+03 -2.66518e+03  2.50621e+01
 41950    155.161  1.45134e+03 -4.12687e+03 -2.67553e+03  2.43744e+01
 41960    154.394  1.44417e+03 -4.13037e+03 -2.68620e+03  2.38581e+01
 41970    153.229  1.43327e+03 -4.13081e+03 -2.69754e+03  2.35103e+01
 41980    151.752  1.41946e+03 -4.12844e+03 -2.70898e+03  2.33081e+01
 41990    150.150  1.40447e+03 -4.12516e+03 -2.72068e+03  2.31624e+01
 42000    148.653  1.39046e+03 -4.12242e+03 -2.73196e+03  2.29900e+01
 42010    147.459  1.37930e+03 -4.12238e+03 -2.74308e+03  2.26938e+01
 42020    146.642  1.37165e+03 -4.12559e+03 -2.75393e+03  2.22468e+01
 42030    146.088  1.36647e+03 -4.13098e+03 -2.76451e+03  2.17009e+01
 42040    145.620  1.36210e+03 -4.13695e+03 -2.77485e+03  2.11356e+01
 42050    145.192  1.35809e+03 -4.14254e+03 -2.78445e+03  2.05936e+01
 42060    144.859  1.35498e+03 -4.14905e+03 -2.79407e+03  2.00373e+01
 42070    144.591  1.35247e+03 -4.15511e+03 -2.80264e+03  1.95192e+01
 42080    144.242  1.34921e+03 -4.15951e+03 -2.81030e+03  1.91031e+01
 42090    143.711  1.34424e+03 -4.16189e+03 -2.81765e+03  1.88191e+01
 42100    143.015  1.33773e+03 -4.16253e+03 -2.82480e+03  1.86591e+01
 42110    142.199  1.33010e+03 -4.16138e+03 -2.83128e+03  1.86178e+01
 42120    141.254  1.32125e+03 -4.15793e+03 -2.83667e+03  1.87084e+01
 42130    140.210  1.31150e+03 -4.15296e+03 -2.84147e+03  1.88951e+01
 42140    139.250  1.30251e+03 -4.14798e+03 -2.84547e+03  1.91002e+01
 42150    138.575  1.29620e+03 -4.14454e+03 -2.84834e+03  1.92410e+01
 42160    138.269  1.29334e+03 -4.14353e+03 -2.85019e+03  1.92727e+01
 42170    138.341  1.29401e+03 -4.14481e+03 -2.85080e+03  1.91971e+01
 42180    138.745  1.29779e+03 -4.14862e+03 -2.85083e+03  1.90189e+01
 42190    139.334  1.30330e+03 -4.15293e+03 -2.84963e+03  1.88271e+01
 42200    139.901  1.30861e+03 -4.15616e+03 -2.84755e+03  1.87065e+01
 42210    140.349  1.31279e+03 -4.15693e+03 -2.84414e+03  1.87168e+01
 42220    140.785  1.31687e+03 -4.15719e+03 -2.84032e+03  1.87852e+01
 42230    141.400  1.32262e+03 -4.15826e+03 -2.83564e+03  1.88426e+01
 42240    142.276  1.33081e+03 -4.16052e+03 -2.82970e+03  1.88644e+01
 42250    143.345  1.34082e+03 -4.16414e+03 -2.82332e+03  1.88570e+01
 42260    144.492  1.35155e+03 -4.16807e+03 -2.81653e+03  1.88746e+01
 42270    145.620  1.36209e+03 -4.17123e+03 -2.80914e+03  1.89714e+01
 42280    146.623  1.37148e+03 -4.17351e+03 -2.80203e+03  1.91728e+01
 42290    147.351  1.37829e+03 -4.17218e+03 -2.79389e+03  1.95852e+01
 42300    147.644  1.38103e+03 -4.16588e+03 -2.78485e+03  2.02684e+01
 42310    147.431  1.37903e+03 -4.15502e+03 -2.77598e+03  2.12086e+01
 42320    146.804  1.37317e+03 -4.14027e+03 -2.76710e+03  2.23494e+01
 42330    146.094  1.36653e+03 -4.12430e+03 -2.75777e+03  2.35364e+01
 42340    145.816  1.36393e+03 -4.11227e+03 -2.74834e+03  2.45160e+01
 42350    146.361  1.36902e+03 -4.10761e+03 -2.73859e+03  2.51097e+01
 42360    147.732  1.38185e+03 -4.11034e+03 -2.72850e+03  2.53063e+01
 42370    149.673  1.40001e+03 -4.11804e+03 -2.71803e+03  2.52162e+01
 42380    151.897  1.42081e+03 -4.12813e+03 -2.70733e+03  2.49698e+01
 42390    154.093  1.44135e+03 -4.13781e+03 -2.69645e+03  2.47118e+01
 42400    155.918  1.45842e+03 -4.14440e+03 -2.68598e+03  2.45857e+01
 42410    157.128  1.46974e+03 -4.14545e+03 -2.67571e+03  2.47075e+01
 42420    157.740  1.47546e+03 -4.14177e+03 -2.66631e+03  2.50499e+01
 42430    157.993  1.47783e+03 -4.13534e+03 -2.65752e+03  2.55119e+01
 42440    158.178  1.47956e+03 -4.12873e+03 -2.64917e+03  2.59629e+01
 42450    158.488  1.48246e+03 -4.12432e+03 -2.64186e+03  2.62929e+01
 42460    158.949  1.48677e+03 -4.12244e+03 -2.63567e+03  2.64792e+01
 42470    159.471  1.49165e+03 -4.12197e+03 -2.63032e+03  2.65627e+01
 42480    159.950  1.49613e+03 -4.12177e+03 -2.62564e+03  2.65896e+01
 42490    160.325  1.49964e+03 -4.12150e+03 -2.62186e+03  2.65795e+01
 42500    160.553  1.50178e+03 -4.12068e+03 -2.61890e+03  2.65542e+01
 42510    160.608  1.50229e+03 -4.11962e+03 -2.61733e+03  2.65097e+01
 42520    160.539  1.50165e+03 -4.11864e+03 -2.61699e+03  2.64317e+01
