Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
  3340    240.431  1.08849e+03 -1.85163e+03 -7.63146e+02  6.99694e+01
  3350    239.828  1.08576e+03 -1.85590e+03 -7.70139e+02  6.93912e+01
  3360    237.691  1.07608e+03 -1.85547e+03 -7.79387e+02  6.92512e+01
  3370    234.098  1.05981e+03 -1.85051e+03 -7.90696e+02  6.95136e+01
  3380    229.844  1.04055e+03 -1.84406e+03 -8.03509e+02  6.98580e+01
  3390    226.048  1.02337e+03 -1.84146e+03 -8.18092e+02  6.97808e+01
  3400    223.224  1.01058e+03 -1.84420e+03 -8.33611e+02  6.91051e+01
  3410    220.954  1.00031e+03 -1.84983e+03 -8.49521e+02  6.80404e+01
  3420    218.633  9.89802e+02 -1.85650e+03 -8.66700e+02  6.68056e+01
  3430    215.857  9.77234e+02 -1.86166e+03 -8.84427e+02  6.56417e+01
  3440    212.437  9.61751e+02 -1.86431e+03 -9.02555e+02  6.46601e+01
  3450    208.735  9.44993e+02 -1.86623e+03 -9.21237e+02  6.37172e+01
  3460    205.416  9.29964e+02 -1.86961e+03 -9.39648e+02  6.25999e+01
  3470    202.678  9.17569e+02 -1.87602e+03 -9.58454e+02  6.11956e+01
  3480    200.183  9.06274e+02 -1.88357e+03 -9.77299e+02  5.96838e+01
  3490    197.566  8.94426e+02 -1.89010e+03 -9.95670e+02  5.82723e+01
  3500    194.588  8.80945e+02 -1.89471e+03 -1.01377e+03  5.70724e+01
  3510    191.142  8.65342e+02 -1.89635e+03 -1.03100e+03  5.61815e+01
  3520    187.373  8.48279e+02 -1.89606e+03 -1.04779e+03  5.55198e+01
  3530    183.648  8.31416e+02 -1.89525e+03 -1.06384e+03  5.49470e+01
  3540    180.368  8.16568e+02 -1.89525e+03 -1.07869e+03  5.43125e+01
  3550    177.858  8.05205e+02 -1.89764e+03 -1.09244e+03  5.34601e+01
  3560    176.319  7.98237e+02 -1.90362e+03 -1.10538e+03  5.22770e+01
  3570    175.661  7.95258e+02 -1.91222e+03 -1.11696e+03  5.08328e+01
  3580    175.372  7.93949e+02 -1.92161e+03 -1.12766e+03  4.93189e+01
  3590    174.883  7.91735e+02 -1.92905e+03 -1.13732e+03  4.79950e+01
  3600    174.126  7.88309e+02 -1.93416e+03 -1.14585e+03  4.69016e+01
  3610    173.488  7.85418e+02 -1.93878e+03 -1.15336e+03  4.58746e+01
  3620    173.331  7.84708e+02 -1.94452e+03 -1.15981e+03  4.47637e+01
  3630    173.729  7.86511e+02 -1.95185e+03 -1.16534e+03  4.35348e+01
  3640    174.418  7.89629e+02 -1.95949e+03 -1.16986e+03  4.23121e+01
  3650    175.066  7.92561e+02 -1.96574e+03 -1.17318e+03  4.12572e+01
  3660    175.548  7.94745e+02 -1.97023e+03 -1.17549e+03  4.04204e+01
  3670    175.838  7.96056e+02 -1.97288e+03 -1.17683e+03  3.98185e+01
  3680    175.891  7.96300e+02 -1.97355e+03 -1.17725e+03  3.94727e+01
  3690    175.758  7.95695e+02 -1.97267e+03 -1.17698e+03  3.93586e+01
  3700    175.531  7.94670e+02 -1.97034e+03 -1.17567e+03  3.94654e+01
  3710    175.195  7.93146e+02 -1.96667e+03 -1.17352e+03  3.97946e+01
  3720    174.656  7.90709e+02 -1.96106e+03 -1.17035e+03  4.03975e+01
  3730    173.838  7.87002e+02 -1.95301e+03 -1.16601e+03  4.13092e+01
  3740    172.848  7.82520e+02 -1.94333e+03 -1.16081e+03  4.24473e+01
  3750    172.079  7.79042e+02 -1.93348e+03 -1.15444e+03  4.36408e+01
  3760    172.019  7.78768e+02 -1.92582e+03 -1.14705e+03  4.46458e+01
  3770    173.075  7.83548e+02 -1.92193e+03 -1.13838e+03  4.52811e+01
  3780    175.476  7.94420e+02 -1.92299e+03 -1.12857e+03  4.54329e+01
  3790    179.130  8.10961e+02 -1.92867e+03 -1.11771e+03  4.51426e+01
  3800    183.634  8.31353e+02 -1.93672e+03 -1.10537e+03  4.46325e+01
  3810    188.366  8.52777e+02 -1.94493e+03 -1.09215e+03  4.41618e+01
  3820    192.556  8.71743e+02 -1.94964e+03 -1.07789e+03  4.40964e+01
  3830    195.576  8.85414e+02 -1.94882e+03 -1.06341e+03  4.46615e+01
  3840    197.322  8.93322e+02 -1.94184e+03 -1.04852e+03  4.59001e+01
  3850    198.357  8.98005e+02 -1.93186e+03 -1.03385e+03  4.75055e+01
  3860    199.606  9.03660e+02 -1.92245e+03 -1.01879e+03  4.90894e+01
  3870    201.689  9.13091e+02 -1.91667e+03 -1.00358e+03  5.03500e+01
  3880    204.461  9.25641e+02 -1.91388e+03 -9.88234e+02  5.13376e+01
  3890    207.279  9.38398e+02 -1.91105e+03 -9.72649e+02  5.23318e+01
  3900    209.547  9.48668e+02 -1.90623e+03 -9.57564e+02  5.35420e+01
  3910    211.024  9.55352e+02 -1.89785e+03 -9.42500e+02  5.50910e+01
  3920    211.968  9.59627e+02 -1.88751e+03 -9.27888e+02  5.68169e+01
  3930    213.181  9.65118e+02 -1.87865e+03 -9.13534e+02  5.83570e+01
  3940    215.703  9.76536e+02 -1.87680e+03 -9.00260e+02  5.91932e+01
  3950    220.051  9.96222e+02 -1.88353e+03 -8.87305e+02  5.91449e+01
  3960    225.604  1.02136e+03 -1.89620e+03 -8.74837e+02  5.84755e+01
  3970    230.912  1.04539e+03 -1.90884e+03 -8.63453e+02  5.77819e+01
  3980    234.664  1.06238e+03 -1.91587e+03 -8.53491e+02  5.76151e+01
  3990    236.425  1.07035e+03 -1.91571e+03 -8.45359e+02  5.81386e+01
  4000    236.564  1.07098e+03 -1.91010e+03 -8.39128e+02  5.91808e+01
  4010    235.694  1.06704e+03 -1.90207e+03 -8.35029e+02  6.04423e+01
  4020    234.307  1.06076e+03 -1.89322e+03 -8.32459e+02  6.17230e+01
  4030    232.638  1.05321e+03 -1.88497e+03 -8.31768e+02  6.28699e+01
  4040    230.869  1.04520e+03 -1.87802e+03 -8.32823e+02  6.37916e+01
  4050    229.440  1.03872e+03 -1.87403e+03 -8.35310e+02  6.43123e+01
  4060    228.634  1.03508e+03 -1.87465e+03 -8.39569e+02  6.42994e+01
  4070    228.026  1.03232e+03 -1.87755e+03 -8.45227e+02  6.39710e+01
  4080    226.945  1.02743e+03 -1.87963e+03 -8.52197e+02  6.36336e+01
  4090    225.030  1.01876e+03 -1.87955e+03 -8.60787e+02  6.34357e+01
  4100    222.323  1.00651e+03 -1.87639e+03 -8.69882e+02  6.34308e+01
  4110    219.236  9.92529e+02 -1.87289e+03 -8.80358e+02  6.33818e+01
  4120    216.519  9.80230e+02 -1.87174e+03 -8.91513e+02  6.30034e+01
  4130    214.811  9.72498e+02 -1.87598e+03 -9.03478e+02  6.20144e+01
  4140    213.942  9.68562e+02 -1.88505e+03 -9.16491e+02  6.04745e+01
  4150    213.132  9.64894e+02 -1.89446e+03 -9.29561e+02  5.87852e+01
  4160    211.852  9.59100e+02 -1.90217e+03 -9.43067e+02  5.71644e+01
  4170    210.126  9.51289e+02 -1.90858e+03 -9.57289e+02  5.55991e+01
  4180    208.322  9.43120e+02 -1.91490e+03 -9.71780e+02  5.39727e+01
  4190    206.798  9.36220e+02 -1.92286e+03 -9.86639e+02  5.21429e+01
  4200    205.384  9.29820e+02 -1.93141e+03 -1.00159e+03  5.02250e+01
  4210    203.317  9.20460e+02 -1.93709e+03 -1.01663e+03  4.85766e+01
  4220    199.993  9.05411e+02 -1.93706e+03 -1.03165e+03  4.74909e+01
  4230    195.849  8.86655e+02 -1.93327e+03 -1.04661e+03  4.68037e+01
  4240    192.544  8.71690e+02 -1.93267e+03 -1.06098e+03  4.58594e+01
  4250    191.067  8.65005e+02 -1.93975e+03 -1.07474e+03  4.42422e+01
  4260    190.489  8.62385e+02 -1.95064e+03 -1.08826e+03  4.23304e+01
  4270    189.564  8.58197e+02 -1.95916e+03 -1.10096e+03  4.07132e+01
  4280    187.759  8.50029e+02 -1.96341e+03 -1.11338e+03  3.96230e+01
  4290    185.240  8.38622e+02 -1.96334e+03 -1.12472e+03  3.90706e+01
  4300    182.143  8.24604e+02 -1.96051e+03 -1.13591e+03  3.89523e+01
  4310    178.292  8.07166e+02 -1.95322e+03 -1.14605e+03  3.93863e+01
  4320    173.794  7.86803e+02 -1.94221e+03 -1.15541e+03  4.02812e+01
  4330    169.346  7.66669e+02 -1.92968e+03 -1.16301e+03  4.13565e+01
  4340    165.878  7.50967e+02 -1.92029e+03 -1.16933e+03  4.21391e+01
  4350    164.066  7.42765e+02 -1.91697e+03 -1.17421e+03  4.23058e+01
  4360    164.198  7.43363e+02 -1.92142e+03 -1.17805e+03  4.16894e+01
  4370    166.149  7.52194e+02 -1.93227e+03 -1.18008e+03  4.04016e+01
  4380    169.303  7.66471e+02 -1.94748e+03 -1.18101e+03  3.86940e+01
  4390    172.688  7.81799e+02 -1.96259e+03 -1.18079e+03  3.70299e+01
  4400    175.388  7.94019e+02 -1.97352e+03 -1.17950e+03  3.58371e+01
  4410    176.962  8.01149e+02 -1.97845e+03 -1.17730e+03  3.53165e+01
  4420    177.637  8.04205e+02 -1.97841e+03 -1.17421e+03  3.53736e+01
  4430    178.103  8.06313e+02 -1.97639e+03 -1.17008e+03  3.57112e+01
  4440    178.896  8.09903e+02 -1.97477e+03 -1.16486e+03  3.60871e+01
  4450    179.906  8.14475e+02 -1.97354e+03 -1.15906e+03  3.65015e+01
  4460    180.685  8.18001e+02 -1.97032e+03 -1.15232e+03  3.71515e+01
  4470    181.103  8.19892e+02 -1.96465e+03 -1.14476e+03  3.80704e+01
  4480    181.593  8.22114e+02 -1.95826e+03 -1.13615e+03  3.90728e+01
  4490    182.727  8.27247e+02 -1.95425e+03 -1.12700e+03  3.98769e+01
  4500    184.545  8.35475e+02 -1.95220e+03 -1.11672e+03  4.04969e+01
  4510    186.520  8.44419e+02 -1.95037e+03 -1.10596e+03  4.11123e+01
  4520    188.185  8.51954e+02 -1.94657e+03 -1.09462e+03  4.19219e+01
  4530    189.725  8.58930e+02 -1.94124e+03 -1.08231e+03  4.28630e+01
  4540    191.807  8.68355e+02 -1.93772e+03 -1.06937e+03  4.36247e+01
  4550    194.713  8.81510e+02 -1.93782e+03 -1.05631e+03  4.40445e+01
  4560    198.232  8.97439e+02 -1.94029e+03 -1.04285e+03  4.42261e+01
  4570    202.033  9.14649e+02 -1.94360e+03 -1.02895e+03  4.43186e+01
  4580    205.795  9.31679e+02 -1.94621e+03 -1.01453e+03  4.44715e+01
  4590    209.381  9.47914e+02 -1.94799e+03 -1.00007e+03  4.47235e+01
  4600    212.671  9.62810e+02 -1.94899e+03 -9.86181e+02  4.50999e+01
  4610    215.225  9.74370e+02 -1.94708e+03 -9.72714e+02  4.57975e+01
  4620    216.681  9.80962e+02 -1.94041e+03 -9.59448e+02  4.69716e+01
  4630    217.415  9.84287e+02 -1.93153e+03 -9.47246e+02  4.83943e+01
  4640    218.276  9.88183e+02 -1.92400e+03 -9.35815e+02  4.97131e+01
  4650    219.616  9.94251e+02 -1.91932e+03 -9.25066e+02  5.07738e+01
  4660    221.120  1.00106e+03 -1.91614e+03 -9.15076e+02  5.16950e+01
  4670    222.480  1.00722e+03 -1.91317e+03 -9.05952e+02  5.25943e+01
  4680    223.631  1.01243e+03 -1.91100e+03 -8.98567e+02  5.34353e+01
  4690    224.546  1.01657e+03 -1.90845e+03 -8.91873e+02  5.42756e+01
  4700    225.330  1.02012e+03 -1.90683e+03 -8.86716e+02  5.50011e+01
  4710    226.279  1.02441e+03 -1.90708e+03 -8.82665e+02  5.55015e+01
  4720    227.353  1.02928e+03 -1.90906e+03 -8.79777e+02  5.57824e+01
  4730    228.329  1.03370e+03 -1.91240e+03 -8.78699e+02  5.59014e+01
  4740    228.577  1.03482e+03 -1.91355e+03 -8.78731e+02  5.61708e+01
  4750    227.329  1.02917e+03 -1.90939e+03 -8.80218e+02  5.68846e+01
  4760    224.801  1.01772e+03 -1.90100e+03 -8.83273e+02  5.79286e+01
  4770    221.999  1.00504e+03 -1.89222e+03 -8.87175e+02  5.89040e+01
  4780    219.611  9.94227e+02 -1.88665e+03 -8.92425e+02  5.94715e+01
  4790    217.491  9.84633e+02 -1.88320e+03 -8.98565e+02  5.97066e+01
  4800    215.225  9.74372e+02 -1.88004e+03 -9.05670e+02  5.97778e+01
  4810    212.869  9.63704e+02 -1.87695e+03 -9.13245e+02  5.96940e+01
  4820    210.999  9.55239e+02 -1.87690e+03 -9.21657e+02  5.91977e+01
  4830    210.014  9.50782e+02 -1.88146e+03 -9.30675e+02  5.81462e+01
  4840    209.719  9.49444e+02 -1.88910e+03 -9.39657e+02  5.66771e+01
  4850    209.671  9.49227e+02 -1.89853e+03 -9.49308e+02  5.49592e+01
  4860    209.560  9.48726e+02 -1.90767e+03 -9.58943e+02  5.31974e+01
  4870    209.212  9.47151e+02 -1.91618e+03 -9.69032e+02  5.14735e+01
  4880    208.412  9.43526e+02 -1.92302e+03 -9.79498e+02  4.99188e+01
  4890    207.078  9.37487e+02 -1.92824e+03 -9.90755e+02  4.85799e+01
  4900    205.300  9.29440e+02 -1.93187e+03 -1.00243e+03  4.74798e+01
  4910    202.913  9.18631e+02 -1.93256e+03 -1.01393e+03  4.67506e+01
  4920    199.802  9.04547e+02 -1.93002e+03 -1.02547e+03  4.64363e+01
  4930    196.379  8.89051e+02 -1.92547e+03 -1.03642e+03  4.64009e+01
  4940    193.062  8.74034e+02 -1.92139e+03 -1.04736e+03  4.64190e+01
  4950    189.845  8.59471e+02 -1.91710e+03 -1.05763e+03  4.65117e+01
  4960    186.722  8.45333e+02 -1.91272e+03 -1.06738e+03  4.66554e+01
  4970    183.940  8.32737e+02 -1.90910e+03 -1.07636e+03  4.67520e+01
  4980    181.692  8.22561e+02 -1.90731e+03 -1.08475e+03  4.67014e+01
  4990    179.901  8.14452e+02 -1.90638e+03 -1.09193e+03  4.65703e+01
  5000    178.423  8.07761e+02 -1.90624e+03 -1.09848e+03  4.63796e+01
  5010    177.360  8.02950e+02 -1.90692e+03 -1.10397e+03  4.61109e+01
  5020    176.950  8.01094e+02 -1.90961e+03 -1.10852e+03  4.56545e+01
  5030    177.197  8.02212e+02 -1.91433e+03 -1.11212e+03  4.50140e+01
  5040    177.804  8.04959e+02 -1.91983e+03 -1.11487e+03  4.43201e+01
  5050    178.400  8.07657e+02 -1.92423e+03 -1.11657e+03  4.37579e+01
  5060    178.770  8.09331e+02 -1.92691e+03 -1.11757e+03  4.34120e+01
  5070    178.951  8.10153e+02 -1.92776e+03 -1.11761e+03  4.32925e+01
  5080    179.176  8.11169e+02 -1.92805e+03 -1.11688e+03  4.32928e+01
  5090    179.694  8.13515e+02 -1.92884e+03 -1.11533e+03  4.33105e+01
  5100    180.550  8.17391e+02 -1.93072e+03 -1.11333e+03  4.33021e+01
  5110    181.495  8.21671e+02 -1.93161e+03 -1.10994e+03  4.34261e+01
  5120    182.266  8.25160e+02 -1.93118e+03 -1.10602e+03  4.37254e+01
  5130    183.000  8.28484e+02 -1.92986e+03 -1.10138e+03  4.41297e+01
  5140    184.315  8.34435e+02 -1.93030e+03 -1.09586e+03  4.43639e+01
  5150    186.789  8.45636e+02 -1.93553e+03 -1.08989e+03  4.41452e+01
  5160    190.255  8.61329e+02 -1.94429e+03 -1.08296e+03  4.35843e+01
  5170    193.805  8.77397e+02 -1.95261e+03 -1.07522e+03  4.30812e+01
  5180    196.588  8.89998e+02 -1.95736e+03 -1.06737e+03  4.29867e+01
  5190    198.346  8.97956e+02 -1.95732e+03 -1.05936e+03  4.34442e+01
  5200    199.245  9.02026e+02 -1.95320e+03 -1.05118e+03  4.44039e+01
  5210    199.496  9.03162e+02 -1.94609e+03 -1.04292e+03  4.57766e+01
  5220    199.140  9.01552e+02 -1.93617e+03 -1.03462e+03  4.75382e+01
  5230    198.013  8.96448e+02 -1.92241e+03 -1.02596e+03  4.97590e+01
  5240    195.936  8.87048e+02 -1.90465e+03 -1.01760e+03  5.24376e+01
  5250    193.181  8.74575e+02 -1.88355e+03 -1.00898e+03  5.54425e+01
  5260    190.645  8.63091e+02 -1.86346e+03 -1.00037e+03  5.83152e+01
  5270    189.351  8.57235e+02 -1.84898e+03 -9.91750e+02  6.05665e+01
  5280    189.888  8.59665e+02 -1.84192e+03 -9.82250e+02  6.19586e+01
  5290    192.267  8.70435e+02 -1.84275e+03 -9.72320e+02  6.24420e+01
  5300    196.019  8.87424e+02 -1.84925e+03 -9.61826e+02  6.22309e+01
  5310    200.449  9.07476e+02 -1.85858e+03 -9.51104e+02  6.16239e+01
  5320    205.018  9.28163e+02 -1.86841e+03 -9.40248e+02  6.08701e+01
  5330    209.489  9.48404e+02 -1.87776e+03 -9.29352e+02  6.00889e+01
  5340    213.697  9.67452e+02 -1.88586e+03 -9.18407e+02  5.93669e+01
  5350    217.371  9.84086e+02 -1.89242e+03 -9.08339e+02  5.87703e+01
  5360    220.232  9.97041e+02 -1.89558e+03 -8.98537e+02  5.84566e+01
  5370    222.526  1.00743e+03 -1.89695e+03 -8.89523e+02  5.82912e+01
  5380    225.017  1.01870e+03 -1.90032e+03 -8.81612e+02  5.79447e+01
  5390    227.593  1.03037e+03 -1.90537e+03 -8.75007e+02  5.74665e+01
  5400    229.249  1.03786e+03 -1.90763e+03 -8.69769e+02  5.72887e+01
  5410    229.674  1.03979e+03 -1.90620e+03 -8.66411e+02  5.75315e+01
  5420    228.925  1.03639e+03 -1.90046e+03 -8.64062e+02  5.82328e+01
  5430    226.921  1.02732e+03 -1.89054e+03 -8.63221e+02  5.93760e+01
  5440    224.103  1.01456e+03 -1.87879e+03 -8.64231e+02  6.07196e+01
  5450    221.242  1.00161e+03 -1.86733e+03 -8.65718e+02  6.19761e+01
  5460    218.941  9.91195e+02 -1.85965e+03 -8.68456e+02  6.27972e+01
  5470    217.451  9.84448e+02 -1.85657e+03 -8.72121e+02  6.30621e+01
  5480    216.785  9.81435e+02 -1.85803e+03 -8.76600e+02  6.27569e+01
  5490    216.905  9.81977e+02 -1.86429e+03 -8.82314e+02  6.18806e+01
  5500    217.580  9.85035e+02 -1.87400e+03 -8.88965e+02  6.05767e+01
  5510    218.173  9.87718e+02 -1.88355e+03 -8.95832e+02  5.91977e+01
  5520    217.879  9.86388e+02 -1.89000e+03 -9.03609e+02  5.80809e+01
  5530    216.333  9.79388e+02 -1.89158e+03 -9.12194e+02  5.74160e+01
  5540    213.887  9.68313e+02 -1.89001e+03 -9.21699e+02  5.70609e+01
  5550    211.165  9.55990e+02 -1.88778e+03 -9.31787e+02  5.67693e+01
  5560    208.494  9.43899e+02 -1.88599e+03 -9.42089e+02  5.64104e+01
  5570    205.991  9.32566e+02 -1.88548e+03 -9.52914e+02  5.59045e+01
  5580    203.691  9.22155e+02 -1.88616e+03 -9.64005e+02  5.52464e+01
  5590    201.651  9.12920e+02 -1.88782e+03 -9.74901e+02  5.44407e+01
  5600    200.118  9.05978e+02 -1.89203e+03 -9.86049e+02  5.33635e+01
  5610    199.264  9.02112e+02 -1.89894e+03 -9.96832e+02  5.19942e+01
  5620    198.881  9.00379e+02 -1.90774e+03 -1.00736e+03  5.04306e+01
  5630    198.512  8.98707e+02 -1.91667e+03 -1.01796e+03  4.88652e+01
  5640    197.802  8.95496e+02 -1.92403e+03 -1.02853e+03  4.74743e+01
  5650    196.664  8.90340e+02 -1.92941e+03 -1.03907e+03  4.63196e+01
  5660    195.063  8.83095e+02 -1.93216e+03 -1.04907e+03  4.54683e+01
  5670    192.853  8.73089e+02 -1.93184e+03 -1.05875e+03  4.49884e+01
  5680    189.962  8.59999e+02 -1.92838e+03 -1.06838e+03  4.49028e+01
  5690    186.536  8.44489e+02 -1.92172e+03 -1.07723e+03  4.51842e+01
  5700    183.051  8.28713e+02 -1.91396e+03 -1.08525e+03  4.56044e+01
  5710    180.460  8.16984e+02 -1.90934e+03 -1.09235e+03  4.57278e+01
  5720    179.554  8.12881e+02 -1.91177e+03 -1.09889e+03  4.51720e+01
  5730    180.122  8.15451e+02 -1.92008e+03 -1.10463e+03  4.40306e+01
  5740    181.328  8.20911e+02 -1.93028e+03 -1.10937e+03  4.26845e+01
  5750    182.473  8.26095e+02 -1.93955e+03 -1.11346e+03  4.14428e+01
  5760    183.237  8.29556e+02 -1.94628e+03 -1.11672e+03  4.04843e+01
  5770    183.631  8.31337e+02 -1.95031e+03 -1.11898e+03  3.98426e+01
  5780    183.753  8.31892e+02 -1.95288e+03 -1.12099e+03  3.94434e+01
  5790    183.501  8.30752e+02 -1.95296e+03 -1.12221e+03  3.93677e+01
  5800    182.658  8.26933e+02 -1.94967e+03 -1.12274e+03  3.96949e+01
  5810    181.219  8.20417e+02 -1.94309e+03 -1.12268e+03  4.04023e+01
  5820    179.528  8.12764e+02 -1.93473e+03 -1.12196e+03  4.13257e+01
  5830    178.101  8.06305e+02 -1.92647e+03 -1.12016e+03  4.22511e+01
  5840    177.370  8.02993e+02 -1.92042e+03 -1.11743e+03  4.29704e+01
  5850    177.566  8.03882e+02 -1.91771e+03 -1.11383e+03  4.33794e+01
  5860    178.662  8.08843e+02 -1.91808e+03 -1.10924e+03  4.35098e+01
  5870    180.412  8.16765e+02 -1.92029e+03 -1.10353e+03  4.34962e+01
  5880    182.515  8.26286e+02 -1.92347e+03 -1.09718e+03  4.34597e+01
  5890    184.669  8.36039e+02 -1.92615e+03 -1.09011e+03  4.35529e+01
  5900    186.663  8.45065e+02 -1.92721e+03 -1.08215e+03  4.38841e+01
  5910    188.525  8.53495e+02 -1.92726e+03 -1.07377e+03  4.44114e+01
  5920    190.381  8.61898e+02 -1.92674e+03 -1.06484e+03  4.50807e+01
  5930    192.244  8.70332e+02 -1.92570e+03 -1.05536e+03  4.58723e+01
  5940    194.100  8.78734e+02 -1.92394e+03 -1.04521e+03  4.67845e+01
  5950    195.893  8.86852e+02 -1.92178e+03 -1.03493e+03  4.77918e+01
  5960    197.330  8.93359e+02 -1.91767e+03 -1.02431e+03  4.90107e+01
  5970    197.995  8.96370e+02 -1.90957e+03 -1.01320e+03  5.05920e+01
  5980    198.163  8.97130e+02 -1.89939e+03 -1.00226e+03  5.23347e+01
  5990    199.297  9.02261e+02 -1.89350e+03 -9.91239e+02  5.36115e+01
  6000    201.922  9.14147e+02 -1.89414e+03 -9.79996e+02  5.41889e+01
  6010    205.022  9.28180e+02 -1.89685e+03 -9.68668e+02  5.44705e+01
  6020    208.118  9.42196e+02 -1.89927e+03 -9.57072e+02  5.46729e+01
  6030    211.120  9.55790e+02 -1.90184e+03 -9.46047e+02  5.47890e+01
  6040    213.796  9.67902e+02 -1.90346e+03 -9.35557e+02  5.49179e+01
  6050    216.187  9.78728e+02 -1.90435e+03 -9.25620e+02  5.50411e+01
  6060    218.772  9.90430e+02 -1.90641e+03 -9.15977e+02  5.49867e+01
  6070    221.649  1.00345e+03 -1.91088e+03 -9.07426e+02  5.46889e+01
  6080    224.157  1.01481e+03 -1.91460e+03 -8.99788e+02  5.44654e+01
  6090    225.677  1.02169e+03 -1.91490e+03 -8.93214e+02  5.45952e+01
  6100    226.178  1.02396e+03 -1.91171e+03 -8.87749e+02  5.51040e+01
  6110    225.968  1.02301e+03 -1.90666e+03 -8.83650e+02  5.58438e+01
  6120    225.267  1.01983e+03 -1.90105e+03 -8.81215e+02  5.66856e+01
  6130    224.216  1.01508e+03 -1.89494e+03 -8.79865e+02  5.75809e+01
  6140    223.042  1.00976e+03 -1.88922e+03 -8.79457e+02  5.84185e+01
  6150    221.746  1.00389e+03 -1.88431e+03 -8.80421e+02  5.91492e+01
  6160    220.011  9.96038e+02 -1.87867e+03 -8.82635e+02  5.98896e+01
  6170    217.768  9.85886e+02 -1.87190e+03 -8.86010e+02  6.06485e+01
  6180    215.473  9.75496e+02 -1.86529e+03 -8.89792e+02  6.12561e+01
  6190    213.735  9.67625e+02 -1.86215e+03 -8.94524e+02  6.14030e+01
  6200    212.851  9.63625e+02 -1.86353e+03 -8.99906e+02  6.09720e+01
  6210    212.839  9.63570e+02 -1.86924e+03 -9.05671e+02  5.99828e+01
  6220    213.592  9.66980e+02 -1.87892e+03 -9.11940e+02  5.85037e+01
  6230    214.776  9.72339e+02 -1.89171e+03 -9.19375e+02  5.66765e+01
  6240    215.922  9.77527e+02 -1.90495e+03 -9.27419e+02  5.47753e+01
  6250    216.650  9.80825e+02 -1.91689e+03 -9.36068e+02  5.30000e+01
  6260    216.651  9.80830e+02 -1.92655e+03 -9.45718e+02  5.14856e+01
  6270    215.634  9.76222e+02 -1.93203e+03 -9.55807e+02  5.04072e+01
  6280    213.479  9.66467e+02 -1.93329e+03 -9.66825e+02  4.97885e+01
  6290    210.462  9.52809e+02 -1.93117e+03 -9.78363e+02  4.95309e+01
  6300    207.108  9.37623e+02 -1.92765e+03 -9.90031e+02  4.94261e+01
  6310    203.735  9.22353e+02 -1.92410e+03 -1.00175e+03  4.93312e+01
  6320    200.403  9.07269e+02 -1.92089e+03 -1.01362e+03  4.92088e+01
  6330    197.135  8.92475e+02 -1.91820e+03 -1.02573e+03  4.90474e+01
  6340    193.929  8.77959e+02 -1.91477e+03 -1.03681e+03  4.89335e+01
  6350    190.706  8.63371e+02 -1.91134e+03 -1.04797e+03  4.88366e+01
  6360    187.453  8.48640e+02 -1.90694e+03 -1.05830e+03  4.88189e+01
  6370    184.427  8.34944e+02 -1.90287e+03 -1.06793e+03  4.87603e+01
  6380    182.112  8.24462e+02 -1.90106e+03 -1.07660e+03  4.84703e+01
  6390    180.901  8.18979e+02 -1.90365e+03 -1.08467e+03  4.77659e+01
  6400    180.787  8.18465e+02 -1.90993e+03 -1.09146e+03  4.67115e+01
  6410    181.095  8.19858e+02 -1.91757e+03 -1.09772e+03  4.55813e+01
  6420    180.780  8.18431e+02 -1.92158e+03 -1.10314e+03  4.48658e+01
  6430    179.352  8.11969e+02 -1.91994e+03 -1.10797e+03  4.47822e+01
  6440    177.232  8.02368e+02 -1.91443e+03 -1.11206e+03  4.51685e+01
  6450    175.016  7.92339e+02 -1.90739e+03 -1.11505e+03  4.57779e+01
  6460    173.088  7.83609e+02 -1.90067e+03 -1.11706e+03  4.64091e+01
  6470    171.919  7.78317e+02 -1.89610e+03 -1.11779e+03  4.68508e+01
  6480    171.759  7.77590e+02 -1.89505e+03 -1.11746e+03  4.69604e+01
  6490    172.509  7.80988e+02 -1.89710e+03 -1.11611e+03  4.67612e+01
  6500    174.006  7.87764e+02 -1.90159e+03 -1.11383e+03  4.63124e+01
  6510    176.004  7.96808e+02 -1.90743e+03 -1.11063e+03  4.57195e+01
  6520    178.309  8.07244e+02 -1.91347e+03 -1.10623e+03  4.50871e+01
  6530    181.111  8.19929e+02 -1.92083e+03 -1.10090e+03  4.43317e+01
  6540    184.690  8.36135e+02 -1.93068e+03 -1.09455e+03  4.33620e+01
  6550    188.750  8.54514e+02 -1.94185e+03 -1.08733e+03  4.23204e+01
  6560    192.442  8.71230e+02 -1.95132e+03 -1.08009e+03  4.15424e+01
  6570    195.002  8.82816e+02 -1.95463e+03 -1.07182e+03  4.14377e+01
  6580    196.094  8.87763e+02 -1.95075e+03 -1.06299e+03  4.21279e+01
  6590    195.905  8.86908e+02 -1.94106e+03 -1.05415e+03  4.34893e+01
  6600    195.199  8.83711e+02 -1.92890e+03 -1.04519e+03  4.51775e+01
  6610    194.848  8.82121e+02 -1.91787e+03 -1.03575e+03  4.68106e+01
  6620    195.170  8.83577e+02 -1.91013e+03 -1.02655e+03  4.81777e+01
  6630    195.987  8.87276e+02 -1.90459e+03 -1.01732e+03  4.93465e+01
  6640    197.067  8.92164e+02 -1.89962e+03 -1.00745e+03  5.04400e+01
  6650    198.477  8.98552e+02 -1.89597e+03 -9.97423e+02  5.13965e+01
