Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
  3360    640.982  2.90187e+03 -1.25355e+03  1.64832e+03  2.42423e+02
  3370    646.532  2.92700e+03 -1.28489e+03  1.64211e+03  2.39358e+02
  3380    646.913  2.92872e+03 -1.31059e+03  1.61813e+03  2.36044e+02
  3390    639.827  2.89664e+03 -1.31950e+03  1.57714e+03  2.33632e+02
  3400    626.704  2.83723e+03 -1.31797e+03  1.51926e+03  2.31637e+02
  3410    609.768  2.76056e+03 -1.31400e+03  1.44655e+03  2.29300e+02
  3420    589.467  2.66865e+03 -1.30715e+03  1.36150e+03  2.26602e+02
  3430    569.028  2.57612e+03 -1.30874e+03  1.26738e+03  2.22471e+02
  3440    551.678  2.49757e+03 -1.33163e+03  1.16594e+03  2.15745e+02
  3450    535.266  2.42327e+03 -1.36533e+03  1.05794e+03  2.07438e+02
  3460    519.776  2.35314e+03 -1.40785e+03  9.45294e+02  1.97886e+02
  3470    505.223  2.28726e+03 -1.45877e+03  8.28488e+02  1.87368e+02
  3480    488.011  2.20934e+03 -1.49988e+03  7.09455e+02  1.77746e+02
  3490    466.739  2.11303e+03 -1.52234e+03  5.90698e+02  1.70026e+02
  3500    441.640  1.99940e+03 -1.52520e+03  4.74204e+02  1.64406e+02
  3510    414.882  1.87826e+03 -1.51601e+03  3.62249e+02  1.60158e+02
  3520    392.377  1.77638e+03 -1.52081e+03  2.55566e+02  1.54827e+02
  3530    375.730  1.70101e+03 -1.54628e+03  1.54730e+02  1.47697e+02
  3540    361.069  1.63464e+03 -1.57564e+03  5.90055e+01  1.40346e+02
  3550    345.496  1.56414e+03 -1.59465e+03 -3.05123e+01  1.34154e+02
  3560    329.758  1.49289e+03 -1.60720e+03 -1.14314e+02  1.28860e+02
  3570    315.922  1.43025e+03 -1.62260e+03 -1.92348e+02  1.23609e+02
  3580    303.942  1.37601e+03 -1.64012e+03 -2.64104e+02  1.18416e+02
  3590    292.413  1.32382e+03 -1.65349e+03 -3.29671e+02  1.13854e+02
  3600    280.735  1.27095e+03 -1.66035e+03 -3.89396e+02  1.10158e+02
  3610    269.684  1.22092e+03 -1.66400e+03 -4.43084e+02  1.06988e+02
  3620    261.407  1.18345e+03 -1.67409e+03 -4.90642e+02  1.03374e+02
  3630    258.455  1.17008e+03 -1.70345e+03 -5.33364e+02  9.80954e+01
  3640    260.121  1.17762e+03 -1.74908e+03 -5.71455e+02  9.14006e+01
  3650    262.507  1.18843e+03 -1.79443e+03 -6.06005e+02  8.49007e+01
  3660    262.810  1.18980e+03 -1.82648e+03 -6.36676e+02  7.98982e+01
  3670    260.728  1.18037e+03 -1.84363e+03 -6.63255e+02  7.66269e+01
  3680    257.097  1.16394e+03 -1.84926e+03 -6.85322e+02  7.48002e+01
  3690    252.691  1.14399e+03 -1.84672e+03 -7.02729e+02  7.40941e+01
  3700    247.988  1.12270e+03 -1.83883e+03 -7.16137e+02  7.42325e+01
  3710    243.299  1.10147e+03 -1.82655e+03 -7.25081e+02  7.50584e+01
  3720    239.379  1.08372e+03 -1.81286e+03 -7.29139e+02  7.62115e+01
  3730    237.677  1.07602e+03 -1.80511e+03 -7.29090e+02  7.69798e+01
  3740    238.582  1.08011e+03 -1.80432e+03 -7.24205e+02  7.72150e+01
  3750    241.105  1.09153e+03 -1.80707e+03 -7.15538e+02  7.72631e+01
  3760    244.591  1.10732e+03 -1.80950e+03 -7.02177e+02  7.74801e+01
  3770    249.151  1.12796e+03 -1.81201e+03 -6.84045e+02  7.78582e+01
  3780    255.035  1.15460e+03 -1.81596e+03 -6.61361e+02  7.83127e+01
  3790    261.978  1.18603e+03 -1.81970e+03 -6.33666e+02  7.90143e+01
  3800    269.302  1.21919e+03 -1.82049e+03 -6.01304e+02  8.02492e+01
  3810    276.389  1.25128e+03 -1.81540e+03 -5.64127e+02  8.22849e+01
  3820    283.254  1.28235e+03 -1.80406e+03 -5.21708e+02  8.51027e+01
  3830    291.323  1.31889e+03 -1.79381e+03 -4.74923e+02  8.80043e+01
  3840    301.858  1.36658e+03 -1.78888e+03 -4.22301e+02  9.05298e+01
  3850    314.172  1.42233e+03 -1.78704e+03 -3.64715e+02  9.29138e+01
  3860    327.587  1.48306e+03 -1.78428e+03 -3.01220e+02  9.55294e+01
  3870    342.200  1.54922e+03 -1.78136e+03 -2.32145e+02  9.83680e+01
  3880    358.208  1.62169e+03 -1.77943e+03 -1.57741e+02  1.01391e+02
  3890    375.431  1.69966e+03 -1.77758e+03 -7.79164e+01  1.04744e+02
  3900    392.565  1.77723e+03 -1.77075e+03  6.47354e+00  1.08954e+02
  3910    407.790  1.84616e+03 -1.75118e+03  9.49737e+01  1.14733e+02
  3920    420.668  1.90446e+03 -1.71843e+03  1.86032e+02  1.22085e+02
  3930    432.478  1.95793e+03 -1.67873e+03  2.79200e+02  1.30318e+02
  3940    445.391  2.01639e+03 -1.64273e+03  3.73658e+02  1.38335e+02
  3950    461.415  2.08893e+03 -1.62013e+03  4.68801e+02  1.45182e+02
  3960    479.835  2.17232e+03 -1.60839e+03  5.63932e+02  1.51089e+02
  3970    497.229  2.25107e+03 -1.59277e+03  6.58296e+02  1.57420e+02
  3980    510.353  2.31048e+03 -1.56038e+03  7.50104e+02  1.65349e+02
  3990    519.050  2.34986e+03 -1.51226e+03  8.37598e+02  1.74706e+02
  4000    524.646  2.37519e+03 -1.45568e+03  9.19512e+02  1.84666e+02
  4010    527.927  2.39004e+03 -1.39584e+03  9.94201e+02  1.94527e+02
  4020    532.713  2.41171e+03 -1.34947e+03  1.06224e+03  2.02495e+02
  4030    545.048  2.46755e+03 -1.34441e+03  1.12314e+03  2.05972e+02
  4040    563.465  2.55093e+03 -1.37457e+03  1.17636e+03  2.05626e+02
  4050    578.325  2.61821e+03 -1.39710e+03  1.22111e+03  2.05470e+02
  4060    585.372  2.65011e+03 -1.39546e+03  1.25465e+03  2.07108e+02
  4070    586.858  2.65684e+03 -1.38015e+03  1.27669e+03  2.09519e+02
  4080    586.022  2.65305e+03 -1.36689e+03  1.28616e+03  2.11177e+02
  4090    585.436  2.65040e+03 -1.36706e+03  1.28334e+03  2.10977e+02
  4100    585.812  2.65210e+03 -1.38436e+03  1.26774e+03  2.08642e+02
  4110    585.474  2.65057e+03 -1.41048e+03  1.24009e+03  2.05060e+02
  4120    579.572  2.62385e+03 -1.42338e+03  1.20047e+03  2.02419e+02
  4130    565.094  2.55831e+03 -1.40794e+03  1.15037e+03  2.02178e+02
  4140    545.234  2.46840e+03 -1.37723e+03  1.09117e+03  2.03129e+02
  4150    526.237  2.38240e+03 -1.35737e+03  1.02502e+03  2.02729e+02
  4160    513.504  2.32475e+03 -1.37111e+03  9.53634e+02  1.98758e+02
  4170    505.395  2.28804e+03 -1.41117e+03  8.76872e+02  1.91880e+02
  4180    496.089  2.24590e+03 -1.44985e+03  7.96050e+02  1.84740e+02
  4190    482.247  2.18324e+03 -1.47169e+03  7.11548e+02  1.78981e+02
  4200    465.455  2.10722e+03 -1.48215e+03  6.25067e+02  1.74253e+02
  4210    448.594  2.03089e+03 -1.49235e+03  5.38535e+02  1.69587e+02
  4220    432.106  1.95624e+03 -1.50343e+03  4.52811e+02  1.64905e+02
  4230    416.181  1.88414e+03 -1.51580e+03  3.68348e+02  1.60246e+02
  4240    400.625  1.81372e+03 -1.52718e+03  2.86541e+02  1.55885e+02
  4250    383.080  1.73429e+03 -1.52616e+03  2.08126e+02  1.52918e+02
  4260    363.002  1.64339e+03 -1.50957e+03  1.33825e+02  1.51620e+02
  4270    344.679  1.56044e+03 -1.49537e+03  6.50716e+01  1.50216e+02
  4280    332.044  1.50324e+03 -1.50177e+03  1.46812e+00  1.46891e+02
  4290    324.922  1.47100e+03 -1.52864e+03 -5.76448e+01  1.41571e+02
  4300    320.782  1.45225e+03 -1.56534e+03 -1.13092e+02  1.35281e+02
  4310    315.982  1.43052e+03 -1.59518e+03 -1.64657e+02  1.29643e+02
  4320    309.197  1.39981e+03 -1.61236e+03 -2.12551e+02  1.25280e+02
  4330    302.233  1.36828e+03 -1.62472e+03 -2.56447e+02  1.21493e+02
  4340    297.296  1.34593e+03 -1.64200e+03 -2.96075e+02  1.17363e+02
  4350    295.150  1.33621e+03 -1.66816e+03 -3.31955e+02  1.12532e+02
  4360    294.856  1.33488e+03 -1.69854e+03 -3.63659e+02  1.07446e+02
  4370    294.466  1.33311e+03 -1.72487e+03 -3.91761e+02  1.02934e+02
  4380    292.762  1.32540e+03 -1.74206e+03 -4.16659e+02  9.95257e+01
  4390    290.146  1.31356e+03 -1.75103e+03 -4.37472e+02  9.71169e+01
  4400    288.060  1.30411e+03 -1.75911e+03 -4.55003e+02  9.50383e+01
  4410    287.696  1.30246e+03 -1.77091e+03 -4.68449e+02  9.28251e+01
  4420    288.692  1.30697e+03 -1.78536e+03 -4.78388e+02  9.05946e+01
  4430    289.342  1.30992e+03 -1.79440e+03 -4.84480e+02  8.90900e+01
  4440    288.777  1.30736e+03 -1.79473e+03 -4.87375e+02  8.86422e+01
  4450    287.830  1.30307e+03 -1.78913e+03 -4.86056e+02  8.89537e+01
  4460    288.218  1.30483e+03 -1.78589e+03 -4.81057e+02  8.92571e+01
  4470    290.690  1.31602e+03 -1.78895e+03 -4.72934e+02  8.91972e+01
  4480    294.203  1.33192e+03 -1.79272e+03 -4.60792e+02  8.92687e+01
  4490    297.669  1.34761e+03 -1.79312e+03 -4.45505e+02  8.98951e+01
  4500    300.782  1.36171e+03 -1.78795e+03 -4.26242e+02  9.12782e+01
  4510    303.546  1.37422e+03 -1.77754e+03 -4.03320e+02  9.33984e+01
  4520    306.385  1.38708e+03 -1.76398e+03 -3.76907e+02  9.60464e+01
  4530    310.428  1.40538e+03 -1.75202e+03 -3.46645e+02  9.87492e+01
  4540    316.480  1.43278e+03 -1.74573e+03 -3.12953e+02  1.01133e+02
  4550    323.617  1.46509e+03 -1.74059e+03 -2.75500e+02  1.03595e+02
  4560    330.461  1.49607e+03 -1.72992e+03 -2.33847e+02  1.06708e+02
  4570    337.843  1.52949e+03 -1.71838e+03 -1.88893e+02  1.10038e+02
  4580    347.169  1.57171e+03 -1.71235e+03 -1.40634e+02  1.12979e+02
  4590    357.634  1.61909e+03 -1.70799e+03 -8.89039e+01  1.15848e+02
  4600    368.674  1.66907e+03 -1.70237e+03 -3.32941e+01  1.18892e+02
  4610    380.679  1.72342e+03 -1.69806e+03  2.53610e+01  1.21909e+02
  4620    393.440  1.78119e+03 -1.69497e+03  8.62261e+01  1.24958e+02
  4630    405.796  1.83713e+03 -1.68732e+03  1.49807e+02  1.28589e+02
  4640    416.011  1.88337e+03 -1.66838e+03  2.14997e+02  1.33463e+02
  4650    422.268  1.91170e+03 -1.63100e+03  2.80703e+02  1.40208e+02
  4660    424.634  1.92241e+03 -1.57635e+03  3.46058e+02  1.48589e+02
  4670    427.504  1.93541e+03 -1.52508e+03  4.10327e+02  1.56566e+02
  4680    435.911  1.97347e+03 -1.49956e+03  4.73905e+02  1.61998e+02
  4690    449.321  2.03418e+03 -1.49629e+03  5.37888e+02  1.65188e+02
  4700    464.047  2.10084e+03 -1.49966e+03  6.01183e+02  1.67659e+02
  4710    478.564  2.16657e+03 -1.50380e+03  6.62769e+02  1.70051e+02
  4720    491.983  2.22732e+03 -1.50507e+03  7.22246e+02  1.72743e+02
  4730    501.483  2.27033e+03 -1.49188e+03  7.78446e+02  1.76778e+02
  4740    505.475  2.28840e+03 -1.45925e+03  8.29151e+02  1.82518e+02
  4750    506.498  2.29303e+03 -1.41880e+03  8.74231e+02  1.88689e+02
  4760    508.148  2.30050e+03 -1.38709e+03  9.13417e+02  1.93571e+02
  4770    517.454  2.34263e+03 -1.39635e+03  9.46284e+02  1.94174e+02
  4780    535.343  2.42362e+03 -1.45069e+03  9.72925e+02  1.90268e+02
  4790    547.990  2.48088e+03 -1.48846e+03  9.92415e+02  1.87644e+02
  4800    550.325  2.49145e+03 -1.48807e+03  1.00338e+03  1.88488e+02
  4810    541.436  2.45120e+03 -1.44671e+03  1.00450e+03  1.93085e+02
  4820    526.702  2.38450e+03 -1.38737e+03  9.97129e+02  1.99125e+02
  4830    517.583  2.34321e+03 -1.36078e+03  9.82434e+02  2.01796e+02
  4840    513.115  2.32299e+03 -1.36175e+03  9.61240e+02  2.01385e+02
  4850    511.732  2.31673e+03 -1.38340e+03  9.33324e+02  1.98584e+02
  4860    509.175  2.30515e+03 -1.40568e+03  8.99469e+02  1.95335e+02
  4870    502.285  2.27396e+03 -1.41438e+03  8.59571e+02  1.93088e+02
  4880    490.245  2.21945e+03 -1.40465e+03  8.14798e+02  1.92310e+02
  4890    476.545  2.15742e+03 -1.39130e+03  7.66125e+02  1.91574e+02
  4900    466.423  2.11160e+03 -1.39696e+03  7.14645e+02  1.88688e+02
  4910    460.789  2.08609e+03 -1.42523e+03  6.60863e+02  1.83295e+02
  4920    455.745  2.06326e+03 -1.45905e+03  6.04206e+02  1.77105e+02
  4930    448.403  2.03002e+03 -1.48451e+03  5.45506e+02  1.71591e+02
  4940    438.442  1.98492e+03 -1.49929e+03  4.85629e+02  1.67134e+02
  4950    426.387  1.93035e+03 -1.50530e+03  4.25048e+02  1.63637e+02
  4960    414.681  1.87735e+03 -1.51241e+03  3.64945e+02  1.60190e+02
  4970    404.315  1.83043e+03 -1.52420e+03  3.06231e+02  1.56425e+02
  4980    394.006  1.78375e+03 -1.53535e+03  2.48401e+02  1.52851e+02
  4990    381.983  1.72932e+03 -1.53651e+03  1.92817e+02  1.50319e+02
  5000    368.062  1.66630e+03 -1.52635e+03  1.39948e+02  1.48950e+02
  5010    355.035  1.60733e+03 -1.51761e+03  8.97109e+01  1.47552e+02
  5020    346.320  1.56787e+03 -1.52474e+03  4.31304e+01  1.44706e+02
  5030    341.572  1.54637e+03 -1.54653e+03 -1.61745e-01  1.40472e+02
  5040    337.805  1.52932e+03 -1.57047e+03 -4.11503e+01  1.36018e+02
  5050    334.901  1.51617e+03 -1.59541e+03 -7.92345e+01  1.31467e+02
  5060    334.515  1.51442e+03 -1.62897e+03 -1.14546e+02  1.26168e+02
  5070    335.175  1.51741e+03 -1.66493e+03 -1.47517e+02  1.20753e+02
  5080    333.678  1.51064e+03 -1.68884e+03 -1.78200e+02  1.16621e+02
  5090    329.457  1.49153e+03 -1.69733e+03 -2.05800e+02  1.14133e+02
  5100    323.747  1.46568e+03 -1.69599e+03 -2.30312e+02  1.12795e+02
  5110    317.796  1.43873e+03 -1.69007e+03 -2.51338e+02  1.12079e+02
  5120    312.420  1.41440e+03 -1.68394e+03 -2.69545e+02  1.11540e+02
  5130    308.392  1.39616e+03 -1.67991e+03 -2.83745e+02  1.10857e+02
  5140    307.322  1.39131e+03 -1.68670e+03 -2.95388e+02  1.09224e+02
  5150    309.629  1.40176e+03 -1.70547e+03 -3.03705e+02  1.06526e+02
  5160    313.397  1.41882e+03 -1.72785e+03 -3.09034e+02  1.03612e+02
  5170    316.294  1.43194e+03 -1.74291e+03 -3.10973e+02  1.01576e+02
  5180    317.275  1.43638e+03 -1.74645e+03 -3.10078e+02  1.00880e+02
  5190    317.241  1.43622e+03 -1.74254e+03 -3.06315e+02  1.01155e+02
  5200    317.908  1.43924e+03 -1.73903e+03 -2.99787e+02  1.01637e+02
  5210    320.504  1.45100e+03 -1.74101e+03 -2.90016e+02  1.01801e+02
  5220    324.748  1.47021e+03 -1.74699e+03 -2.76785e+02  1.01754e+02
  5230    329.095  1.48989e+03 -1.75064e+03 -2.60754e+02  1.02089e+02
  5240    333.422  1.50948e+03 -1.75119e+03 -2.41717e+02  1.02853e+02
  5250    339.585  1.53738e+03 -1.75741e+03 -2.20033e+02  1.03242e+02
  5260    348.001  1.57548e+03 -1.77098e+03 -1.95504e+02  1.03102e+02
  5270    356.431  1.61364e+03 -1.78179e+03 -1.68150e+02  1.03383e+02
  5280    362.600  1.64157e+03 -1.77985e+03 -1.38281e+02  1.05029e+02
  5290    365.692  1.65557e+03 -1.76187e+03 -1.06298e+02  1.08320e+02
  5300    367.407  1.66333e+03 -1.73613e+03 -7.28023e+01  1.12438e+02
  5310    370.477  1.67723e+03 -1.71536e+03 -3.81252e+01  1.16169e+02
  5320    374.190  1.69404e+03 -1.69592e+03 -1.87383e+00  1.19774e+02
  5330    378.176  1.71209e+03 -1.67630e+03  3.57845e+01  1.23372e+02
  5340    384.101  1.73891e+03 -1.66410e+03  7.48136e+01  1.26286e+02
  5350    392.515  1.77701e+03 -1.66152e+03  1.15486e+02  1.28340e+02
  5360    402.209  1.82089e+03 -1.66328e+03  1.57610e+02  1.30070e+02
  5370    411.144  1.86134e+03 -1.66074e+03  2.00596e+02  1.32317e+02
  5380    418.158  1.89309e+03 -1.64900e+03  2.44094e+02  1.35530e+02
  5390    424.042  1.91973e+03 -1.63253e+03  2.87207e+02  1.39287e+02
  5400    429.963  1.94654e+03 -1.61653e+03  3.30010e+02  1.43057e+02
  5410    435.545  1.97181e+03 -1.59991e+03  3.71902e+02  1.46918e+02
  5420    439.188  1.98830e+03 -1.57600e+03  4.12299e+02  1.51453e+02
  5430    439.589  1.99012e+03 -1.53938e+03  4.50736e+02  1.57091e+02
  5440    438.392  1.98470e+03 -1.49718e+03  4.87520e+02  1.63039e+02
  5450    440.205  1.99291e+03 -1.47058e+03  5.22329e+02  1.67243e+02
  5460    448.569  2.03077e+03 -1.47533e+03  5.55445e+02  1.68207e+02
  5470    462.062  2.09186e+03 -1.50490e+03  5.86961e+02  1.66589e+02
  5480    474.564  2.14846e+03 -1.53245e+03  6.16007e+02  1.64977e+02
  5490    480.880  2.17705e+03 -1.53538e+03  6.41667e+02  1.65523e+02
  5500    481.971  2.18199e+03 -1.51855e+03  6.63436e+02  1.67759e+02
  5510    482.223  2.18313e+03 -1.50284e+03  6.80289e+02  1.69694e+02
  5520    486.154  2.20093e+03 -1.50793e+03  6.92995e+02  1.69430e+02
  5530    494.922  2.24063e+03 -1.53977e+03  7.00857e+02  1.66516e+02
  5540    502.056  2.27292e+03 -1.56890e+03  7.04018e+02  1.63782e+02
  5550    501.798  2.27175e+03 -1.57066e+03  7.01090e+02  1.63664e+02
  5560    493.751  2.23532e+03 -1.54291e+03  6.92408e+02  1.66378e+02
  5570    483.159  2.18737e+03 -1.50821e+03  6.79161e+02  1.69756e+02
  5580    474.123  2.14646e+03 -1.48506e+03  6.61407e+02  1.71984e+02
  5590    464.786  2.10419e+03 -1.46374e+03  6.40450e+02  1.73803e+02
  5600    453.601  2.05356e+03 -1.43769e+03  6.15862e+02  1.75779e+02
  5610    442.302  2.00240e+03 -1.41293e+03  5.89473e+02  1.77254e+02
  5620    435.082  1.96972e+03 -1.40801e+03  5.61703e+02  1.76464e+02
  5630    434.021  1.96491e+03 -1.43241e+03  5.32502e+02  1.72541e+02
  5640    436.343  1.97542e+03 -1.47326e+03  5.02167e+02  1.66735e+02
  5650    438.472  1.98506e+03 -1.51535e+03  4.69711e+02  1.60648e+02
  5660    437.121  1.97895e+03 -1.54429e+03  4.34652e+02  1.55817e+02
  5670    430.530  1.94911e+03 -1.55090e+03  3.98210e+02  1.53208e+02
  5680    419.348  1.89848e+03 -1.53717e+03  3.61310e+02  1.52695e+02
  5690    405.889  1.83755e+03 -1.51284e+03  3.24706e+02  1.53351e+02
  5700    395.061  1.78853e+03 -1.49989e+03  2.88635e+02  1.53103e+02
  5710    387.350  1.75362e+03 -1.50013e+03  2.53491e+02  1.51673e+02
  5720    380.640  1.72324e+03 -1.50312e+03  2.20121e+02  1.49928e+02
  5730    375.423  1.69962e+03 -1.51132e+03  1.88300e+02  1.47658e+02
  5740    372.144  1.68478e+03 -1.52782e+03  1.56959e+02  1.44634e+02
  5750    369.829  1.67430e+03 -1.54680e+03  1.27504e+02  1.41390e+02
  5760    367.128  1.66207e+03 -1.56300e+03  9.90735e+01  1.38491e+02
  5770    363.206  1.64431e+03 -1.57141e+03  7.28995e+01  1.36395e+02
  5780    358.965  1.62512e+03 -1.57654e+03  4.85742e+01  1.34700e+02
  5790    356.230  1.61274e+03 -1.58692e+03  2.58182e+01  1.32611e+02
  5800    355.405  1.60900e+03 -1.60394e+03  5.05819e+00  1.29976e+02
  5810    355.079  1.60752e+03 -1.62134e+03 -1.38151e+01  1.27398e+02
  5820    353.091  1.59852e+03 -1.62937e+03 -3.08497e+01  1.25798e+02
  5830    348.780  1.57900e+03 -1.62498e+03 -4.59776e+01  1.25440e+02
  5840    343.977  1.55726e+03 -1.61666e+03 -5.93939e+01  1.25486e+02
  5850    341.703  1.54696e+03 -1.61670e+03 -6.97386e+01  1.24708e+02
  5860    342.395  1.55010e+03 -1.62825e+03 -7.81477e+01  1.22837e+02
  5870    344.486  1.55957e+03 -1.64379e+03 -8.42215e+01  1.20585e+02
  5880    346.901  1.57050e+03 -1.65871e+03 -8.82087e+01  1.18455e+02
  5890    349.095  1.58043e+03 -1.67031e+03 -8.98750e+01  1.16751e+02
  5900    350.938  1.58878e+03 -1.67871e+03 -8.99375e+01  1.15520e+02
  5910    353.147  1.59878e+03 -1.68657e+03 -8.77926e+01  1.14537e+02
  5920    355.922  1.61134e+03 -1.69494e+03 -8.36037e+01  1.13738e+02
  5930    357.988  1.62069e+03 -1.69830e+03 -7.76077e+01  1.13669e+02
  5940    358.114  1.62126e+03 -1.69129e+03 -7.00246e+01  1.14839e+02
  5950    356.603  1.61442e+03 -1.67498e+03 -6.05601e+01  1.17111e+02
  5960    354.713  1.60587e+03 -1.65515e+03 -4.92807e+01  1.19889e+02
  5970    354.139  1.60327e+03 -1.63974e+03 -3.64778e+01  1.22368e+02
  5980    356.431  1.61364e+03 -1.63537e+03 -2.17268e+01  1.23889e+02
  5990    360.225  1.63082e+03 -1.63602e+03 -5.20407e+00  1.24983e+02
  6000    363.903  1.64747e+03 -1.63406e+03  1.34081e+01  1.26335e+02
  6010    368.033  1.66617e+03 -1.63279e+03  3.33806e+01  1.27665e+02
  6020    373.386  1.69040e+03 -1.63530e+03  5.51016e+01  1.28692e+02
  6030    378.988  1.71577e+03 -1.63735e+03  7.84185e+01  1.29835e+02
  6040    383.257  1.73509e+03 -1.63207e+03  1.03017e+02  1.31757e+02
  6050    385.592  1.74566e+03 -1.61738e+03  1.28281e+02  1.34671e+02
  6060    386.981  1.75195e+03 -1.59756e+03  1.54389e+02  1.38145e+02
  6070    388.914  1.76070e+03 -1.57950e+03  1.81206e+02  1.41506e+02
  6080    392.335  1.77619e+03 -1.56758e+03  2.08605e+02  1.44310e+02
  6090    398.330  1.80333e+03 -1.56637e+03  2.36956e+02  1.46139e+02
  6100    405.216  1.83450e+03 -1.56859e+03  2.65913e+02  1.47682e+02
  6110    410.897  1.86022e+03 -1.56495e+03  2.95273e+02  1.49806e+02
  6120    414.410  1.87613e+03 -1.55174e+03  3.24383e+02  1.52855e+02
  6130    415.787  1.88236e+03 -1.52965e+03  3.52714e+02  1.56710e+02
  6140    417.583  1.89049e+03 -1.51021e+03  3.80280e+02  1.60237e+02
  6150    420.572  1.90402e+03 -1.49656e+03  4.07466e+02  1.63062e+02
  6160    424.284  1.92083e+03 -1.48658e+03  4.34245e+02  1.65320e+02
  6170    429.643  1.94509e+03 -1.48540e+03  4.59694e+02  1.66565e+02
  6180    436.568  1.97644e+03 -1.49215e+03  4.84295e+02  1.66852e+02
  6190    445.638  2.01751e+03 -1.50996e+03  5.07543e+02  1.65929e+02
  6200    456.210  2.06537e+03 -1.53658e+03  5.28785e+02  1.64066e+02
  6210    465.302  2.10653e+03 -1.55912e+03  5.47400e+02  1.62519e+02
  6220    471.357  2.13394e+03 -1.57108e+03  5.62862e+02  1.61975e+02
  6230    474.853  2.14977e+03 -1.57498e+03  5.74785e+02  1.62278e+02
  6240    474.858  2.14979e+03 -1.56713e+03  5.82660e+02  1.63813e+02
  6250    468.958  2.12308e+03 -1.53611e+03  5.86968e+02  1.67575e+02
  6260    458.330  2.07496e+03 -1.48785e+03  5.87112e+02  1.72952e+02
  6270    447.764  2.02713e+03 -1.44226e+03  5.84869e+02  1.77936e+02
  6280    441.004  1.99652e+03 -1.41628e+03  5.80246e+02  1.80841e+02
  6290    439.049  1.98767e+03 -1.41400e+03  5.73677e+02  1.81212e+02
  6300    440.042  1.99217e+03 -1.42732e+03  5.64853e+02  1.79803e+02
  6310    442.154  2.00173e+03 -1.44761e+03  5.54127e+02  1.77442e+02
  6320    446.330  2.02063e+03 -1.47910e+03  5.41536e+02  1.73861e+02
  6330    448.723  2.03147e+03 -1.50549e+03  5.25976e+02  1.70679e+02
  6340    446.545  2.02161e+03 -1.51345e+03  5.08157e+02  1.69178e+02
  6350    441.465  1.99861e+03 -1.51031e+03  4.88303e+02  1.68713e+02
  6360    435.694  1.97248e+03 -1.50555e+03  4.66931e+02  1.68389e+02
  6370    429.027  1.94230e+03 -1.49879e+03  4.43509e+02  1.68245e+02
  6380    420.479  1.90360e+03 -1.48411e+03  4.19496e+02  1.68775e+02
  6390    412.036  1.86538e+03 -1.47084e+03  3.94540e+02  1.69122e+02
  6400    406.871  1.84200e+03 -1.47231e+03  3.69684e+02  1.68030e+02
  6410    403.041  1.82466e+03 -1.47958e+03  3.45075e+02  1.66312e+02
  6420    395.145  1.78891e+03 -1.46848e+03  3.20427e+02  1.66171e+02
  6430    384.862  1.74236e+03 -1.44567e+03  2.96687e+02  1.66924e+02
  6440    379.687  1.71893e+03 -1.44528e+03  2.73654e+02  1.65378e+02
  6450    383.182  1.73475e+03 -1.48322e+03  2.51534e+02  1.60060e+02
  6460    389.966  1.76546e+03 -1.53553e+03  2.29929e+02  1.53279e+02
  6470    394.492  1.78595e+03 -1.57759e+03  2.08365e+02  1.47501e+02
  6480    395.514  1.79058e+03 -1.60278e+03  1.87805e+02  1.43478e+02
  6490    392.617  1.77747e+03 -1.61066e+03  1.66809e+02  1.41366e+02
  6500    387.046  1.75224e+03 -1.60568e+03  1.46561e+02  1.40713e+02
  6510    381.346  1.72644e+03 -1.59943e+03  1.27008e+02  1.40404e+02
  6520    376.856  1.70611e+03 -1.59703e+03  1.09079e+02  1.39863e+02
  6530    372.961  1.68848e+03 -1.59646e+03  9.20175e+01  1.39229e+02
  6540    368.628  1.66886e+03 -1.59281e+03  7.60585e+01  1.38873e+02
  6550    364.662  1.65091e+03 -1.58888e+03  6.20223e+01  1.38435e+02
  6560    363.016  1.64345e+03 -1.59432e+03  4.91367e+01  1.36983e+02
  6570    364.690  1.65103e+03 -1.61288e+03  3.81527e+01  1.34123e+02
  6580    368.840  1.66982e+03 -1.64171e+03  2.81060e+01  1.30192e+02
  6590    373.793  1.69224e+03 -1.67301e+03  1.92333e+01  1.26019e+02
  6600    377.088  1.70716e+03 -1.69544e+03  1.17235e+01  1.22758e+02
  6610    377.636  1.70964e+03 -1.70468e+03  4.96341e+00  1.20906e+02
  6620    376.215  1.70321e+03 -1.70358e+03 -3.66522e-01  1.20201e+02
  6630    374.480  1.69536e+03 -1.70031e+03 -4.95059e+00  1.19901e+02
  6640    372.813  1.68781e+03 -1.69625e+03 -8.44560e+00  1.19836e+02
  6650    370.609  1.67783e+03 -1.68822e+03 -1.03933e+01  1.20252e+02
  6660    369.088  1.67094e+03 -1.68175e+03 -1.08052e+01  1.20623e+02
  6670    369.776  1.67406e+03 -1.68461e+03 -1.05473e+01  1.20259e+02
  6680    371.716  1.68284e+03 -1.69202e+03 -9.17497e+00  1.19593e+02
  6690    372.506  1.68642e+03 -1.69268e+03 -6.25591e+00  1.19651e+02
  6700    371.981  1.68404e+03 -1.68626e+03 -2.21329e+00  1.20458e+02
  6710    371.693  1.68274e+03 -1.67982e+03  2.91498e+00  1.21312e+02
  6720    372.915  1.68827e+03 -1.67870e+03  9.57074e+00  1.21642e+02
