Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
  9690    146.910  2.74833e+03 -8.20670e+03 -5.45837e+03  2.67551e+01
  9700    146.659  2.74363e+03 -8.20040e+03 -5.45677e+03  2.69724e+01
  9710    146.529  2.74120e+03 -8.19651e+03 -5.45531e+03  2.71222e+01
  9720    146.539  2.74139e+03 -8.19458e+03 -5.45319e+03  2.72072e+01
  9730    146.602  2.74256e+03 -8.19257e+03 -5.45001e+03  2.72714e+01
  9740    146.671  2.74386e+03 -8.19060e+03 -5.44674e+03  2.73205e+01
  9750    146.838  2.74698e+03 -8.18871e+03 -5.44173e+03  2.73427e+01
  9760    147.210  2.75394e+03 -8.19090e+03 -5.43696e+03  2.72642e+01
  9770    147.771  2.76443e+03 -8.19566e+03 -5.43123e+03  2.71132e+01
  9780    148.399  2.77618e+03 -8.20157e+03 -5.42539e+03  2.69327e+01
  9790    148.991  2.78725e+03 -8.20616e+03 -5.41891e+03  2.67802e+01
  9800    149.500  2.79678e+03 -8.20910e+03 -5.41232e+03  2.66720e+01
  9810    149.896  2.80418e+03 -8.20986e+03 -5.40568e+03  2.66234e+01
  9820    150.141  2.80877e+03 -8.20797e+03 -5.39921e+03  2.66468e+01
  9830    150.261  2.81101e+03 -8.20432e+03 -5.39330e+03  2.67235e+01
  9840    150.348  2.81264e+03 -8.19961e+03 -5.38698e+03  2.68263e+01
  9850    150.465  2.81483e+03 -8.19533e+03 -5.38051e+03  2.69208e+01
  9860    150.645  2.81820e+03 -8.19213e+03 -5.37393e+03  2.69916e+01
  9870    150.904  2.82304e+03 -8.19092e+03 -5.36788e+03  2.70246e+01
  9880    151.149  2.82763e+03 -8.18946e+03 -5.36183e+03  2.70705e+01
  9890    151.183  2.82826e+03 -8.18406e+03 -5.35580e+03  2.72148e+01
  9900    150.901  2.82298e+03 -8.17304e+03 -5.35006e+03  2.74976e+01
  9910    150.472  2.81495e+03 -8.15907e+03 -5.34411e+03  2.78496e+01
  9920    150.243  2.81067e+03 -8.14831e+03 -5.33764e+03  2.81219e+01
  9930    150.423  2.81404e+03 -8.14601e+03 -5.33197e+03  2.81994e+01
  9940    150.969  2.82426e+03 -8.15086e+03 -5.32660e+03  2.81034e+01
  9950    151.676  2.83749e+03 -8.15936e+03 -5.32187e+03  2.79162e+01
  9960    152.296  2.84908e+03 -8.16529e+03 -5.31621e+03  2.77670e+01
  9970    152.699  2.85662e+03 -8.16823e+03 -5.31161e+03  2.76801e+01
  9980    153.021  2.86264e+03 -8.17039e+03 -5.30775e+03  2.76000e+01
  9990    153.553  2.87259e+03 -8.17694e+03 -5.30435e+03  2.74061e+01
 10000    154.367  2.88783e+03 -8.18969e+03 -5.30186e+03  2.70609e+01
 10010    155.272  2.90476e+03 -8.20444e+03 -5.29967e+03  2.66562e+01
 10020    156.084  2.91995e+03 -8.21772e+03 -5.29777e+03  2.62762e+01
 10030    156.704  2.93155e+03 -8.22910e+03 -5.29756e+03  2.59496e+01
 10040    157.047  2.93797e+03 -8.23678e+03 -5.29881e+03  2.57219e+01
 10050    157.055  2.93812e+03 -8.23939e+03 -5.30127e+03  2.56253e+01
 10060    156.747  2.93236e+03 -8.23802e+03 -5.30566e+03  2.56415e+01
 10070    156.213  2.92237e+03 -8.23363e+03 -5.31126e+03  2.57410e+01
 10080    155.554  2.91003e+03 -8.22801e+03 -5.31798e+03  2.58789e+01
 10090    154.798  2.89588e+03 -8.22211e+03 -5.32622e+03  2.60311e+01
 10100    153.909  2.87926e+03 -8.21378e+03 -5.33452e+03  2.62276e+01
 10110    152.911  2.86059e+03 -8.20389e+03 -5.34330e+03  2.64447e+01
 10120    151.926  2.84216e+03 -8.19547e+03 -5.35331e+03  2.66112e+01
 10130    151.116  2.82701e+03 -8.19081e+03 -5.36380e+03  2.66616e+01
 10140    150.626  2.81785e+03 -8.19271e+03 -5.37486e+03  2.65299e+01
 10150    150.515  2.81576e+03 -8.20096e+03 -5.38520e+03  2.62150e+01
 10160    150.677  2.81880e+03 -8.21395e+03 -5.39515e+03  2.57687e+01
 10170    150.877  2.82254e+03 -8.22834e+03 -5.40580e+03  2.52946e+01
 10180    150.901  2.82298e+03 -8.23974e+03 -5.41676e+03  2.49081e+01
 10190    150.655  2.81838e+03 -8.24619e+03 -5.42781e+03  2.46689e+01
 10200    150.082  2.80766e+03 -8.24664e+03 -5.43898e+03  2.46080e+01
 10210    149.130  2.78985e+03 -8.23900e+03 -5.44915e+03  2.47609e+01
 10220    147.866  2.76621e+03 -8.22683e+03 -5.46062e+03  2.50531e+01
 10230    146.561  2.74179e+03 -8.21239e+03 -5.47060e+03  2.53940e+01
 10240    145.615  2.72409e+03 -8.20426e+03 -5.48017e+03  2.55801e+01
 10250    145.335  2.71886e+03 -8.20764e+03 -5.48878e+03  2.54782e+01
 10260    145.665  2.72503e+03 -8.22133e+03 -5.49630e+03  2.51133e+01
 10270    146.229  2.73559e+03 -8.23863e+03 -5.50305e+03  2.46470e+01
 10280    146.682  2.74406e+03 -8.25304e+03 -5.50899e+03  2.42398e+01
 10290    146.874  2.74766e+03 -8.26228e+03 -5.51462e+03  2.39597e+01
 10300    146.787  2.74603e+03 -8.26589e+03 -5.51985e+03  2.38220e+01
 10310    146.491  2.74049e+03 -8.26465e+03 -5.52416e+03  2.38037e+01
 10320    146.095  2.73308e+03 -8.26101e+03 -5.52793e+03  2.38464e+01
 10330    145.710  2.72589e+03 -8.25750e+03 -5.53162e+03  2.38870e+01
 10340    145.499  2.72193e+03 -8.25633e+03 -5.53439e+03  2.38609e+01
 10350    145.628  2.72433e+03 -8.26095e+03 -5.53661e+03  2.36880e+01
 10360    146.160  2.73430e+03 -8.27128e+03 -5.53698e+03  2.33626e+01
 10370    147.026  2.75049e+03 -8.28782e+03 -5.53733e+03  2.28978e+01
 10380    148.024  2.76916e+03 -8.30587e+03 -5.53671e+03  2.24095e+01
 10390    148.869  2.78497e+03 -8.32058e+03 -5.53561e+03  2.20306e+01
 10400    149.272  2.79250e+03 -8.32717e+03 -5.53467e+03  2.18904e+01
 10410    149.051  2.78838e+03 -8.32231e+03 -5.53393e+03  2.20718e+01
 10420    148.243  2.77326e+03 -8.30579e+03 -5.53253e+03  2.25687e+01
 10430    147.060  2.75113e+03 -8.28231e+03 -5.53117e+03  2.32649e+01
 10440    145.798  2.72751e+03 -8.25626e+03 -5.52875e+03  2.40270e+01
 10450    144.866  2.71008e+03 -8.23582e+03 -5.52574e+03  2.46469e+01
 10460    144.711  2.70719e+03 -8.22900e+03 -5.52181e+03  2.49214e+01
 10470    145.511  2.72215e+03 -8.23881e+03 -5.51666e+03  2.47740e+01
 10480    146.993  2.74987e+03 -8.26066e+03 -5.51078e+03  2.43211e+01
 10490    148.644  2.78075e+03 -8.28516e+03 -5.50440e+03  2.37968e+01
 10500    150.012  2.80635e+03 -8.30419e+03 -5.49783e+03  2.34114e+01
 10510    150.841  2.82186e+03 -8.31288e+03 -5.49102e+03  2.32940e+01
 10520    151.078  2.82630e+03 -8.30998e+03 -5.48368e+03  2.34809e+01
 10530    150.851  2.82205e+03 -8.29928e+03 -5.47723e+03  2.38979e+01
 10540    150.375  2.81315e+03 -8.28417e+03 -5.47103e+03  2.44569e+01
 10550    149.810  2.80257e+03 -8.26739e+03 -5.46481e+03  2.50832e+01
 10560    149.210  2.79136e+03 -8.24986e+03 -5.45850e+03  2.57419e+01
 10570    148.612  2.78016e+03 -8.23250e+03 -5.45234e+03  2.64015e+01
 10580    148.131  2.77117e+03 -8.21687e+03 -5.44570e+03  2.70074e+01
 10590    147.946  2.76770e+03 -8.20628e+03 -5.43857e+03  2.74739e+01
 10600    148.146  2.77145e+03 -8.20206e+03 -5.43061e+03  2.77611e+01
 10610    148.652  2.78092e+03 -8.20354e+03 -5.42262e+03  2.78891e+01
 10620    149.287  2.79280e+03 -8.20731e+03 -5.41451e+03  2.79375e+01
 10630    149.896  2.80418e+03 -8.21052e+03 -5.40634e+03  2.79771e+01
 10640    150.395  2.81351e+03 -8.21215e+03 -5.39864e+03  2.80405e+01
 10650    150.772  2.82058e+03 -8.21108e+03 -5.39050e+03  2.81485e+01
 10660    151.086  2.82646e+03 -8.20925e+03 -5.38280e+03  2.82629e+01
 10670    151.436  2.83300e+03 -8.20789e+03 -5.37490e+03  2.83482e+01
 10680    151.936  2.84234e+03 -8.20979e+03 -5.36744e+03  2.83418e+01
 10690    152.678  2.85623e+03 -8.21628e+03 -5.36005e+03  2.82080e+01
 10700    153.646  2.87434e+03 -8.22758e+03 -5.35324e+03  2.79451e+01
 10710    154.709  2.89423e+03 -8.24140e+03 -5.34716e+03  2.76074e+01
 10720    155.710  2.91295e+03 -8.25488e+03 -5.34193e+03  2.72635e+01
 10730    156.512  2.92796e+03 -8.26549e+03 -5.33753e+03  2.69763e+01
 10740    156.994  2.93697e+03 -8.27128e+03 -5.33431e+03  2.67985e+01
 10750    157.059  2.93818e+03 -8.27075e+03 -5.33256e+03  2.67719e+01
 10760    156.685  2.93120e+03 -8.26350e+03 -5.33231e+03  2.69093e+01
 10770    155.953  2.91749e+03 -8.25107e+03 -5.33358e+03  2.71763e+01
 10780    155.024  2.90011e+03 -8.23520e+03 -5.33509e+03  2.75184e+01
 10790    154.091  2.88266e+03 -8.22107e+03 -5.33841e+03  2.78218e+01
 10800    153.343  2.86866e+03 -8.21112e+03 -5.34246e+03  2.80135e+01
 10810    152.846  2.85938e+03 -8.20657e+03 -5.34719e+03  2.80568e+01
 10820    152.508  2.85306e+03 -8.20490e+03 -5.35184e+03  2.79954e+01
 10830    152.282  2.84882e+03 -8.20557e+03 -5.35676e+03  2.78409e+01
 10840    152.224  2.84773e+03 -8.21053e+03 -5.36280e+03  2.75588e+01
 10850    152.324  2.84960e+03 -8.21910e+03 -5.36950e+03  2.71672e+01
 10860    152.452  2.85199e+03 -8.22820e+03 -5.37621e+03  2.67388e+01
 10870    152.475  2.85243e+03 -8.23574e+03 -5.38331e+03  2.63321e+01
 10880    152.378  2.85062e+03 -8.24190e+03 -5.39128e+03  2.59522e+01
 10890    152.262  2.84845e+03 -8.24816e+03 -5.39971e+03  2.55671e+01
 10900    152.188  2.84706e+03 -8.25465e+03 -5.40759e+03  2.51675e+01
 10910    152.104  2.84549e+03 -8.26216e+03 -5.41666e+03  2.47495e+01
 10920    151.935  2.84232e+03 -8.26826e+03 -5.42594e+03  2.43585e+01
 10930    151.676  2.83748e+03 -8.27307e+03 -5.43560e+03  2.39908e+01
 10940    151.432  2.83293e+03 -8.27854e+03 -5.44561e+03  2.35987e+01
 10950    151.357  2.83152e+03 -8.28740e+03 -5.45588e+03  2.31177e+01
 10960    151.509  2.83436e+03 -8.30111e+03 -5.46675e+03  2.25190e+01
 10970    151.821  2.84020e+03 -8.31799e+03 -5.47780e+03  2.18428e+01
 10980    152.168  2.84669e+03 -8.33566e+03 -5.48897e+03  2.11511e+01
 10990    152.371  2.85048e+03 -8.35085e+03 -5.50037e+03  2.05312e+01
 11000    152.180  2.84690e+03 -8.35957e+03 -5.51267e+03  2.00905e+01
 11010    151.417  2.83263e+03 -8.35769e+03 -5.52506e+03  1.99240e+01
 11020    150.136  2.80868e+03 -8.34564e+03 -5.53696e+03  2.00189e+01
 11030    148.622  2.78035e+03 -8.32990e+03 -5.54956e+03  2.02310e+01
 11040    147.235  2.75440e+03 -8.31611e+03 -5.56171e+03  2.04140e+01
 11050    146.236  2.73573e+03 -8.30911e+03 -5.57339e+03  2.04471e+01
 11060    145.708  2.72583e+03 -8.30985e+03 -5.58402e+03  2.03001e+01
 11070    145.551  2.72289e+03 -8.31703e+03 -5.59413e+03  2.00079e+01
 11080    145.567  2.72320e+03 -8.32643e+03 -5.60323e+03  1.96692e+01
 11090    145.551  2.72289e+03 -8.33473e+03 -5.61183e+03  1.93724e+01
 11100    145.373  2.71957e+03 -8.33925e+03 -5.61968e+03  1.91839e+01
 11110    145.018  2.71292e+03 -8.33850e+03 -5.62558e+03  1.91345e+01
 11120    144.520  2.70361e+03 -8.33518e+03 -5.63157e+03  1.91814e+01
 11130    143.894  2.69191e+03 -8.32854e+03 -5.63663e+03  1.93331e+01
 11140    143.165  2.67826e+03 -8.31863e+03 -5.64037e+03  1.95814e+01
 11150    142.434  2.66459e+03 -8.30693e+03 -5.64234e+03  1.98845e+01
 11160    141.868  2.65399e+03 -8.29764e+03 -5.64364e+03  2.01499e+01
 11170    141.610  2.64917e+03 -8.29288e+03 -5.64370e+03  2.03215e+01
 11180    141.683  2.65054e+03 -8.29202e+03 -5.64148e+03  2.04062e+01
 11190    141.949  2.65552e+03 -8.29337e+03 -5.63784e+03  2.04538e+01
 11200    142.191  2.66004e+03 -8.29225e+03 -5.63220e+03  2.05700e+01
 11210    142.264  2.66141e+03 -8.28727e+03 -5.62587e+03  2.07996e+01
 11220    142.199  2.66019e+03 -8.27826e+03 -5.61807e+03  2.11398e+01
 11230    142.155  2.65937e+03 -8.26897e+03 -5.60961e+03  2.15073e+01
 11240    142.264  2.66142e+03 -8.26075e+03 -5.59933e+03  2.18570e+01
 11250    142.543  2.66663e+03 -8.25427e+03 -5.58764e+03  2.21714e+01
 11260    142.918  2.67365e+03 -8.24822e+03 -5.57457e+03  2.24768e+01
 11270    143.326  2.68129e+03 -8.24199e+03 -5.56070e+03  2.27868e+01
 11280    143.797  2.69009e+03 -8.23545e+03 -5.54536e+03  2.30939e+01
 11290    144.439  2.70209e+03 -8.23042e+03 -5.52832e+03  2.33485e+01
 11300    145.393  2.71994e+03 -8.23069e+03 -5.51075e+03  2.34685e+01
 11310    146.772  2.74574e+03 -8.23778e+03 -5.49203e+03  2.34140e+01
 11320    148.558  2.77916e+03 -8.25102e+03 -5.47186e+03  2.32022e+01
 11330    150.553  2.81648e+03 -8.26852e+03 -5.45204e+03  2.29013e+01
 11340    152.502  2.85293e+03 -8.28437e+03 -5.43144e+03  2.26498e+01
 11350    154.242  2.88549e+03 -8.29632e+03 -5.41083e+03  2.25180e+01
 11360    155.699  2.91275e+03 -8.30399e+03 -5.39125e+03  2.25332e+01
 11370    156.788  2.93312e+03 -8.30525e+03 -5.37212e+03  2.27461e+01
 11380    157.406  2.94467e+03 -8.29921e+03 -5.35454e+03  2.31864e+01
 11390    157.508  2.94659e+03 -8.28427e+03 -5.33768e+03  2.38814e+01
 11400    157.146  2.93981e+03 -8.26280e+03 -5.32298e+03  2.47811e+01
 11410    156.400  2.92586e+03 -8.23592e+03 -5.31007e+03  2.58425e+01
 11420    155.368  2.90655e+03 -8.20455e+03 -5.29799e+03  2.70175e+01
 11430    154.254  2.88572e+03 -8.17295e+03 -5.28723e+03  2.81899e+01
 11440    153.355  2.86890e+03 -8.14639e+03 -5.27750e+03  2.92174e+01
 11450    152.896  2.86030e+03 -8.12811e+03 -5.26781e+03  3.00021e+01
 11460    152.917  2.86071e+03 -8.11984e+03 -5.25913e+03  3.05019e+01
 11470    153.317  2.86819e+03 -8.11970e+03 -5.25150e+03  3.07579e+01
 11480    153.971  2.88041e+03 -8.12411e+03 -5.24369e+03  3.08457e+01
 11490    154.754  2.89507e+03 -8.13201e+03 -5.23693e+03  3.08068e+01
 11500    155.539  2.90975e+03 -8.14071e+03 -5.23097e+03  3.07091e+01
 11510    156.229  2.92266e+03 -8.14911e+03 -5.22645e+03  3.05906e+01
 11520    156.686  2.93121e+03 -8.15396e+03 -5.22275e+03  3.05232e+01
 11530    156.802  2.93339e+03 -8.15381e+03 -5.22042e+03  3.05422e+01
 11540    156.718  2.93181e+03 -8.15071e+03 -5.21889e+03  3.05942e+01
 11550    156.615  2.92989e+03 -8.14842e+03 -5.21853e+03  3.05919e+01
 11560    156.514  2.92800e+03 -8.14820e+03 -5.22020e+03  3.05092e+01
 11570    156.332  2.92458e+03 -8.14749e+03 -5.22291e+03  3.03950e+01
 11580    155.982  2.91804e+03 -8.14475e+03 -5.22672e+03  3.02856e+01
 11590    155.496  2.90895e+03 -8.14110e+03 -5.23214e+03  3.01615e+01
 11600    155.107  2.90166e+03 -8.13996e+03 -5.23829e+03  2.99403e+01
 11610    155.090  2.90135e+03 -8.14663e+03 -5.24529e+03  2.95093e+01
 11620    155.446  2.90801e+03 -8.16199e+03 -5.25398e+03  2.88656e+01
 11630    155.875  2.91605e+03 -8.17913e+03 -5.26309e+03  2.81675e+01
 11640    156.056  2.91942e+03 -8.19322e+03 -5.27381e+03  2.75479e+01
 11650    155.846  2.91549e+03 -8.20140e+03 -5.28591e+03  2.70808e+01
 11660    155.316  2.90559e+03 -8.20354e+03 -5.29796e+03  2.67643e+01
 11670    154.631  2.89276e+03 -8.20390e+03 -5.31114e+03  2.65121e+01
 11680    153.896  2.87901e+03 -8.20450e+03 -5.32548e+03  2.62764e+01
 11690    153.129  2.86467e+03 -8.20513e+03 -5.34046e+03  2.60531e+01
 11700    152.407  2.85116e+03 -8.20705e+03 -5.35588e+03  2.58099e+01
 11710    151.849  2.84072e+03 -8.21198e+03 -5.37126e+03  2.55032e+01
 11720    151.415  2.83261e+03 -8.21996e+03 -5.38735e+03  2.51392e+01
 11730    150.912  2.82318e+03 -8.22700e+03 -5.40382e+03  2.48082e+01
 11740    150.232  2.81046e+03 -8.23122e+03 -5.42076e+03  2.45580e+01
 11750    149.449  2.79582e+03 -8.23344e+03 -5.43761e+03  2.43706e+01
 11760    148.661  2.78108e+03 -8.23533e+03 -5.45426e+03  2.42103e+01
 11770    147.809  2.76514e+03 -8.23556e+03 -5.47041e+03  2.41063e+01
 11780    146.757  2.74547e+03 -8.23143e+03 -5.48596e+03  2.41164e+01
 11790    145.538  2.72265e+03 -8.22323e+03 -5.50058e+03  2.42268e+01
 11800    144.408  2.70152e+03 -8.21566e+03 -5.51414e+03  2.43216e+01
 11810    143.683  2.68796e+03 -8.21504e+03 -5.52708e+03  2.42517e+01
 11820    143.518  2.68487e+03 -8.22326e+03 -5.53838e+03  2.39618e+01
 11830    143.818  2.69048e+03 -8.23910e+03 -5.54862e+03  2.34853e+01
 11840    144.349  2.70042e+03 -8.25820e+03 -5.55777e+03  2.29312e+01
 11850    144.881  2.71037e+03 -8.27649e+03 -5.56612e+03  2.24078e+01
 11860    145.225  2.71680e+03 -8.29055e+03 -5.57375e+03  2.20086e+01
 11870    145.224  2.71679e+03 -8.29715e+03 -5.58036e+03  2.18157e+01
 11880    144.803  2.70891e+03 -8.29506e+03 -5.58615e+03  2.18632e+01
 11890    144.048  2.69478e+03 -8.28562e+03 -5.59084e+03  2.21143e+01
 11900    143.169  2.67834e+03 -8.27297e+03 -5.59463e+03  2.24650e+01
 11910    142.347  2.66296e+03 -8.26003e+03 -5.59707e+03  2.28274e+01
 11920    141.705  2.65094e+03 -8.24907e+03 -5.59813e+03  2.31307e+01
 11930    141.387  2.64500e+03 -8.24291e+03 -5.59792e+03  2.32978e+01
 11940    141.499  2.64710e+03 -8.24299e+03 -5.59589e+03  2.32848e+01
 11950    142.017  2.65679e+03 -8.24940e+03 -5.59261e+03  2.30929e+01
 11960    142.827  2.67194e+03 -8.25984e+03 -5.58790e+03  2.27790e+01
 11970    143.801  2.69017e+03 -8.27251e+03 -5.58234e+03  2.23986e+01
 11980    144.816  2.70915e+03 -8.28350e+03 -5.57435e+03  2.20388e+01
 11990    145.777  2.72712e+03 -8.29304e+03 -5.56592e+03  2.17188e+01
 12000    146.707  2.74454e+03 -8.30182e+03 -5.55728e+03  2.14327e+01
 12010    147.718  2.76345e+03 -8.31070e+03 -5.54725e+03  2.11587e+01
 12020    148.819  2.78404e+03 -8.32119e+03 -5.53715e+03  2.08808e+01
 12030    149.833  2.80300e+03 -8.32942e+03 -5.52642e+03  2.06876e+01
 12040    150.542  2.81627e+03 -8.33274e+03 -5.51648e+03  2.06532e+01
 12050    150.857  2.82217e+03 -8.32868e+03 -5.50652e+03  2.08254e+01
 12060    150.854  2.82212e+03 -8.31851e+03 -5.49640e+03  2.11667e+01
 12070    150.733  2.81984e+03 -8.30533e+03 -5.48549e+03  2.15905e+01
 12080    150.731  2.81980e+03 -8.29496e+03 -5.47515e+03  2.19650e+01
 12090    150.992  2.82468e+03 -8.28972e+03 -5.46504e+03  2.22282e+01
 12100    151.464  2.83352e+03 -8.28875e+03 -5.45523e+03  2.23994e+01
 12110    151.938  2.84239e+03 -8.28774e+03 -5.44535e+03  2.25765e+01
 12120    152.165  2.84663e+03 -8.28212e+03 -5.43549e+03  2.28677e+01
 12130    152.007  2.84368e+03 -8.27031e+03 -5.42663e+03  2.33166e+01
 12140    151.532  2.83479e+03 -8.25277e+03 -5.41799e+03  2.39015e+01
 12150    150.954  2.82399e+03 -8.23383e+03 -5.40984e+03  2.45185e+01
 12160    150.479  2.81509e+03 -8.21647e+03 -5.40138e+03  2.50820e+01
 12170    150.191  2.80971e+03 -8.20382e+03 -5.39411e+03  2.55227e+01
 12180    150.114  2.80826e+03 -8.19426e+03 -5.38600e+03  2.58538e+01
 12190    150.309  2.81191e+03 -8.19036e+03 -5.37845e+03  2.60243e+01
 12200    150.836  2.82176e+03 -8.19264e+03 -5.37088e+03  2.60200e+01
 12210    151.626  2.83655e+03 -8.19988e+03 -5.36333e+03  2.58738e+01
 12220    152.544  2.85372e+03 -8.20907e+03 -5.35535e+03  2.56587e+01
 12230    153.485  2.87132e+03 -8.21944e+03 -5.34812e+03  2.54126e+01
 12240    154.354  2.88758e+03 -8.22914e+03 -5.34156e+03  2.51885e+01
 12250    154.991  2.89950e+03 -8.23539e+03 -5.33590e+03  2.50610e+01
 12260    155.190  2.90322e+03 -8.23477e+03 -5.33155e+03  2.51158e+01
 12270    154.888  2.89756e+03 -8.22536e+03 -5.32780e+03  2.53898e+01
 12280    154.258  2.88578e+03 -8.21069e+03 -5.32490e+03  2.58000e+01
 12290    153.563  2.87278e+03 -8.19570e+03 -5.32291e+03  2.62250e+01
 12300    152.990  2.86207e+03 -8.18412e+03 -5.32205e+03  2.65724e+01
 12310    152.593  2.85463e+03 -8.17525e+03 -5.32061e+03  2.68370e+01
 12320    152.321  2.84955e+03 -8.16966e+03 -5.32011e+03  2.70132e+01
 12330    152.130  2.84597e+03 -8.16646e+03 -5.32049e+03  2.71200e+01
 12340    152.048  2.84444e+03 -8.16602e+03 -5.32158e+03  2.71482e+01
 12350    152.133  2.84604e+03 -8.16791e+03 -5.32188e+03  2.70966e+01
 12360    152.442  2.85182e+03 -8.17468e+03 -5.32286e+03  2.69205e+01
 12370    152.958  2.86147e+03 -8.18618e+03 -5.32471e+03  2.66289e+01
 12380    153.497  2.87156e+03 -8.19859e+03 -5.32703e+03  2.63114e+01
 12390    153.823  2.87765e+03 -8.20827e+03 -5.33062e+03  2.60623e+01
 12400    153.815  2.87750e+03 -8.21186e+03 -5.33437e+03  2.59543e+01
 12410    153.447  2.87062e+03 -8.20939e+03 -5.33877e+03  2.59913e+01
 12420    152.731  2.85723e+03 -8.20129e+03 -5.34406e+03  2.61592e+01
 12430    151.786  2.83955e+03 -8.18934e+03 -5.34980e+03  2.64040e+01
 12440    150.885  2.82269e+03 -8.17827e+03 -5.35558e+03  2.66032e+01
 12450    150.293  2.81161e+03 -8.17326e+03 -5.36165e+03  2.66304e+01
 12460    150.066  2.80737e+03 -8.17525e+03 -5.36788e+03  2.64549e+01
 12470    150.128  2.80852e+03 -8.18295e+03 -5.37443e+03  2.61064e+01
 12480    150.373  2.81311e+03 -8.19342e+03 -5.38031e+03  2.56503e+01
 12490    150.667  2.81860e+03 -8.20586e+03 -5.38726e+03  2.51295e+01
 12500    150.887  2.82272e+03 -8.21588e+03 -5.39316e+03  2.46397e+01
 12510    150.975  2.82437e+03 -8.22477e+03 -5.40040e+03  2.41828e+01
 12520    150.944  2.82379e+03 -8.23098e+03 -5.40719e+03  2.37899e+01
 12530    150.849  2.82202e+03 -8.23568e+03 -5.41366e+03  2.34438e+01
 12540    150.756  2.82028e+03 -8.24103e+03 -5.42075e+03  2.31100e+01
 12550    150.725  2.81969e+03 -8.24719e+03 -5.42751e+03  2.27841e+01
 12560    150.755  2.82026e+03 -8.25474e+03 -5.43448e+03  2.24637e+01
 12570    150.739  2.81996e+03 -8.26186e+03 -5.44191e+03  2.21967e+01
 12580    150.521  2.81587e+03 -8.26545e+03 -5.44958e+03  2.20543e+01
 12590    150.030  2.80670e+03 -8.26380e+03 -5.45711e+03  2.20721e+01
 12600    149.304  2.79311e+03 -8.25760e+03 -5.46449e+03  2.22295e+01
 12610    148.440  2.77694e+03 -8.24896e+03 -5.47202e+03  2.24709e+01
 12620    147.610  2.76142e+03 -8.23985e+03 -5.47843e+03  2.27292e+01
 12630    147.048  2.75091e+03 -8.23614e+03 -5.48523e+03  2.28727e+01
 12640    146.866  2.74751e+03 -8.23846e+03 -5.49095e+03  2.28697e+01
 12650    146.960  2.74925e+03 -8.24571e+03 -5.49646e+03  2.27507e+01
 12660    147.107  2.75201e+03 -8.25364e+03 -5.50163e+03  2.26155e+01
 12670    147.088  2.75166e+03 -8.25710e+03 -5.50544e+03  2.25760e+01
 12680    146.814  2.74652e+03 -8.25606e+03 -5.50954e+03  2.26463e+01
 12690    146.386  2.73852e+03 -8.25081e+03 -5.51230e+03  2.28021e+01
 12700    146.026  2.73179e+03 -8.24701e+03 -5.51523e+03  2.29189e+01
 12710    145.934  2.73006e+03 -8.24742e+03 -5.51737e+03  2.29187e+01
 12720    146.184  2.73474e+03 -8.25328e+03 -5.51855e+03  2.27694e+01
 12730    146.685  2.74412e+03 -8.26288e+03 -5.51876e+03  2.25136e+01
 12740    147.240  2.75450e+03 -8.27309e+03 -5.51859e+03  2.22357e+01
 12750    147.694  2.76298e+03 -8.28067e+03 -5.51769e+03  2.20182e+01
 12760    147.988  2.76849e+03 -8.28496e+03 -5.51647e+03  2.18890e+01
 12770    148.086  2.77032e+03 -8.28535e+03 -5.51503e+03  2.18666e+01
 12780    147.976  2.76827e+03 -8.28200e+03 -5.51373e+03  2.19486e+01
 12790    147.727  2.76361e+03 -8.27538e+03 -5.51177e+03  2.21137e+01
 12800    147.469  2.75878e+03 -8.26767e+03 -5.50889e+03  2.23047e+01
 12810    147.331  2.75619e+03 -8.26254e+03 -5.50635e+03  2.24430e+01
 12820    147.378  2.75708e+03 -8.26033e+03 -5.50325e+03  2.25108e+01
 12830    147.595  2.76114e+03 -8.26003e+03 -5.49888e+03  2.25239e+01
 12840    147.936  2.76752e+03 -8.26168e+03 -5.49416e+03  2.24878e+01
 12850    148.389  2.77599e+03 -8.26552e+03 -5.48952e+03  2.24021e+01
 12860    148.961  2.78670e+03 -8.27070e+03 -5.48400e+03  2.22804e+01
 12870    149.611  2.79885e+03 -8.27741e+03 -5.47856e+03  2.21298e+01
 12880    150.209  2.81005e+03 -8.28291e+03 -5.47286e+03  2.20145e+01
 12890    150.606  2.81746e+03 -8.28449e+03 -5.46703e+03  2.20001e+01
 12900    150.751  2.82018e+03 -8.28127e+03 -5.46109e+03  2.21089e+01
 12910    150.728  2.81975e+03 -8.27495e+03 -5.45520e+03  2.23023e+01
 12920    150.658  2.81843e+03 -8.26866e+03 -5.45022e+03  2.25126e+01
 12930    150.616  2.81765e+03 -8.26257e+03 -5.44493e+03  2.27197e+01
 12940    150.645  2.81819e+03 -8.25816e+03 -5.43996e+03  2.28894e+01
 12950    150.817  2.82141e+03 -8.25680e+03 -5.43539e+03  2.29866e+01
 12960    151.204  2.82866e+03 -8.25970e+03 -5.43105e+03  2.29823e+01
 12970    151.781  2.83945e+03 -8.26564e+03 -5.42619e+03  2.29002e+01
 12980    152.395  2.85094e+03 -8.27277e+03 -5.42183e+03  2.27942e+01
 12990    152.837  2.85920e+03 -8.27748e+03 -5.41828e+03  2.27540e+01
 13000    152.958  2.86147e+03 -8.27628e+03 -5.41481e+03  2.28566e+01
