Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
 12430    148.881  6.72160e+02 -1.97980e+03 -1.30764e+03  2.38286e+01
 12440    148.679  6.71251e+02 -1.97851e+03 -1.30726e+03  2.37669e+01
 12450    149.202  6.73608e+02 -1.98053e+03 -1.30692e+03  2.33785e+01
 12460    150.494  6.79444e+02 -1.98601e+03 -1.30656e+03  2.26467e+01
 12470    152.307  6.87627e+02 -1.99386e+03 -1.30624e+03  2.16874e+01
 12480    154.173  6.96055e+02 -2.00218e+03 -1.30613e+03  2.07091e+01
 12490    155.563  7.02327e+02 -2.00873e+03 -1.30640e+03  1.99496e+01
 12500    156.179  7.05109e+02 -2.01188e+03 -1.30677e+03  1.95701e+01
 12510    156.011  7.04350e+02 -2.01154e+03 -1.30719e+03  1.95852e+01
 12520    155.248  7.00905e+02 -2.00883e+03 -1.30793e+03  1.98953e+01
 12530    154.242  6.96364e+02 -2.00518e+03 -1.30881e+03  2.03492e+01
 12540    153.382  6.92480e+02 -2.00231e+03 -1.30983e+03  2.07697e+01
 12550    152.859  6.90119e+02 -2.00135e+03 -1.31123e+03  2.10476e+01
 12560    152.545  6.88702e+02 -2.00161e+03 -1.31291e+03  2.12365e+01
 12570    152.137  6.86861e+02 -2.00124e+03 -1.31438e+03  2.14948e+01
 12580    151.414  6.83596e+02 -1.99963e+03 -1.31603e+03  2.18920e+01
 12590    150.378  6.78920e+02 -1.99633e+03 -1.31741e+03  2.24520e+01
 12600    149.177  6.73496e+02 -1.99216e+03 -1.31867e+03  2.30961e+01
 12610    147.927  6.67852e+02 -1.98822e+03 -1.32037e+03  2.37265e+01
 12620    146.690  6.62268e+02 -1.98421e+03 -1.32194e+03  2.43332e+01
 12630    145.631  6.57487e+02 -1.98069e+03 -1.32321e+03  2.48355e+01
 12640    145.113  6.55151e+02 -1.97964e+03 -1.32449e+03  2.50422e+01
 12650    145.496  6.56880e+02 -1.98198e+03 -1.32510e+03  2.48387e+01
 12660    146.741  6.62498e+02 -1.98829e+03 -1.32579e+03  2.42024e+01
 12670    148.328  6.69663e+02 -1.99598e+03 -1.32632e+03  2.33887e+01
 12680    149.641  6.75592e+02 -2.00241e+03 -1.32682e+03  2.26787e+01
 12690    150.347  6.78778e+02 -2.00601e+03 -1.32723e+03  2.22414e+01
 12700    150.451  6.79248e+02 -2.00726e+03 -1.32801e+03  2.20621e+01
 12710    150.149  6.77887e+02 -2.00641e+03 -1.32852e+03  2.21044e+01
 12720    149.640  6.75589e+02 -2.00430e+03 -1.32871e+03  2.22891e+01
 12730    149.025  6.72811e+02 -2.00183e+03 -1.32902e+03  2.25468e+01
 12740    148.317  6.69615e+02 -1.99905e+03 -1.32944e+03  2.28736e+01
 12750    147.479  6.65832e+02 -1.99578e+03 -1.32995e+03  2.32855e+01
 12760    146.509  6.61451e+02 -1.99151e+03 -1.33006e+03  2.38082e+01
 12770    145.575  6.57235e+02 -1.98738e+03 -1.33015e+03  2.43367e+01
 12780    144.985  6.54572e+02 -1.98435e+03 -1.32978e+03  2.47547e+01
 12790    144.925  6.54300e+02 -1.98375e+03 -1.32945e+03  2.49417e+01
 12800    145.263  6.55828e+02 -1.98458e+03 -1.32875e+03  2.49689e+01
 12810    145.699  6.57793e+02 -1.98591e+03 -1.32812e+03  2.49341e+01
 12820    146.005  6.59178e+02 -1.98621e+03 -1.32703e+03  2.49652e+01
 12830    146.161  6.59883e+02 -1.98560e+03 -1.32572e+03  2.50568e+01
 12840    146.377  6.60856e+02 -1.98522e+03 -1.32437e+03  2.51070e+01
 12850    146.939  6.63392e+02 -1.98638e+03 -1.32299e+03  2.49951e+01
 12860    147.877  6.67628e+02 -1.98881e+03 -1.32118e+03  2.47381e+01
 12870    148.905  6.72270e+02 -1.99188e+03 -1.31961e+03  2.44251e+01
 12880    149.733  6.76006e+02 -1.99397e+03 -1.31796e+03  2.42088e+01
 12890    150.261  6.78390e+02 -1.99418e+03 -1.31579e+03  2.41719e+01
 12900    150.502  6.79480e+02 -1.99346e+03 -1.31398e+03  2.42647e+01
 12910    150.429  6.79152e+02 -1.99139e+03 -1.31224e+03  2.45243e+01
 12920    149.924  6.76869e+02 -1.98753e+03 -1.31066e+03  2.49997e+01
 12930    148.866  6.72092e+02 -1.98077e+03 -1.30867e+03  2.57728e+01
 12940    147.282  6.64941e+02 -1.97197e+03 -1.30703e+03  2.67738e+01
 12950    145.465  6.56739e+02 -1.96191e+03 -1.30517e+03  2.78859e+01
 12960    144.000  6.50122e+02 -1.95306e+03 -1.30294e+03  2.88394e+01
 12970    143.525  6.47978e+02 -1.94852e+03 -1.30054e+03  2.93203e+01
 12980    144.307  6.51510e+02 -1.94931e+03 -1.29780e+03  2.92115e+01
 12990    146.056  6.59406e+02 -1.95439e+03 -1.29499e+03  2.86245e+01
 13000    148.231  6.69228e+02 -1.96108e+03 -1.29185e+03  2.78270e+01
 13010    150.424  6.79126e+02 -1.96779e+03 -1.28866e+03  2.70108e+01
 13020    152.404  6.88067e+02 -1.97342e+03 -1.28535e+03  2.63095e+01
 13030    154.008  6.95307e+02 -1.97722e+03 -1.28191e+03  2.58168e+01
 13040    155.160  7.00508e+02 -1.97933e+03 -1.27882e+03  2.55426e+01
 13050    155.986  7.04240e+02 -1.98000e+03 -1.27576e+03  2.54488e+01
 13060    156.748  7.07678e+02 -1.98045e+03 -1.27277e+03  2.54126e+01
 13070    157.586  7.11464e+02 -1.98192e+03 -1.27046e+03  2.53293e+01
 13080    158.373  7.15015e+02 -1.98343e+03 -1.26842e+03  2.52730e+01
 13090    158.806  7.16971e+02 -1.98380e+03 -1.26682e+03  2.53606e+01
 13100    158.661  7.16317e+02 -1.98190e+03 -1.26558e+03  2.56926e+01
 13110    157.960  7.13152e+02 -1.97775e+03 -1.26460e+03  2.62615e+01
 13120    156.945  7.08569e+02 -1.97285e+03 -1.26428e+03  2.69319e+01
 13130    155.976  7.04192e+02 -1.96843e+03 -1.26424e+03  2.75625e+01
 13140    155.396  7.01576e+02 -1.96591e+03 -1.26434e+03  2.80036e+01
 13150    155.377  7.01488e+02 -1.96625e+03 -1.26476e+03  2.81620e+01
 13160    155.806  7.03425e+02 -1.96886e+03 -1.26543e+03  2.80861e+01
 13170    156.332  7.05801e+02 -1.97236e+03 -1.26656e+03  2.79148e+01
 13180    156.538  7.06732e+02 -1.97448e+03 -1.26775e+03  2.78527e+01
 13190    156.256  7.05456e+02 -1.97492e+03 -1.26947e+03  2.79455e+01
 13200    155.759  7.03213e+02 -1.97457e+03 -1.27136e+03  2.80995e+01
 13210    155.392  7.01558e+02 -1.97505e+03 -1.27350e+03  2.81678e+01
 13220    155.100  7.00238e+02 -1.97585e+03 -1.27561e+03  2.81931e+01
 13230    154.602  6.97988e+02 -1.97606e+03 -1.27807e+03  2.82778e+01
 13240    153.717  6.93995e+02 -1.97467e+03 -1.28067e+03  2.85168e+01
 13250    152.429  6.88178e+02 -1.97159e+03 -1.28341e+03  2.89133e+01
 13260    150.906  6.81304e+02 -1.96751e+03 -1.28621e+03  2.93838e+01
 13270    149.534  6.75109e+02 -1.96420e+03 -1.28909e+03  2.97407e+01
 13280    148.767  6.71648e+02 -1.96364e+03 -1.29199e+03  2.97740e+01
 13290    148.827  6.71919e+02 -1.96654e+03 -1.29462e+03  2.93951e+01
 13300    149.506  6.74981e+02 -1.97245e+03 -1.29747e+03  2.86607e+01
 13310    150.371  6.78888e+02 -1.97911e+03 -1.30022e+03  2.77813e+01
 13320    151.083  6.82101e+02 -1.98496e+03 -1.30286e+03  2.69180e+01
 13330    151.484  6.83914e+02 -1.98988e+03 -1.30597e+03  2.61154e+01
 13340    151.561  6.84259e+02 -1.99302e+03 -1.30876e+03  2.54419e+01
 13350    151.374  6.83415e+02 -1.99493e+03 -1.31152e+03  2.48680e+01
 13360    150.990  6.81684e+02 -1.99629e+03 -1.31460e+03  2.43541e+01
 13370    150.486  6.79407e+02 -1.99710e+03 -1.31770e+03  2.38980e+01
 13380    149.981  6.77129e+02 -1.99791e+03 -1.32078e+03  2.34582e+01
 13390    149.614  6.75469e+02 -1.99909e+03 -1.32362e+03  2.29963e+01
 13400    149.442  6.74695e+02 -2.00144e+03 -1.32674e+03  2.24605e+01
 13410    149.393  6.74471e+02 -2.00422e+03 -1.32975e+03  2.19115e+01
 13420    149.297  6.74037e+02 -2.00663e+03 -1.33260e+03  2.14281e+01
 13430    149.011  6.72746e+02 -2.00831e+03 -1.33557e+03  2.10602e+01
 13440    148.518  6.70522e+02 -2.00904e+03 -1.33851e+03  2.08278e+01
 13450    147.927  6.67854e+02 -2.00925e+03 -1.34140e+03  2.06899e+01
 13460    147.362  6.65303e+02 -2.00942e+03 -1.34412e+03  2.05995e+01
 13470    146.885  6.63148e+02 -2.00987e+03 -1.34672e+03  2.05228e+01
 13480    146.529  6.61543e+02 -2.01074e+03 -1.34920e+03  2.04410e+01
 13490    146.323  6.60611e+02 -2.01224e+03 -1.35163e+03  2.03336e+01
 13500    146.186  6.59992e+02 -2.01367e+03 -1.35368e+03  2.02537e+01
 13510    145.925  6.58815e+02 -2.01438e+03 -1.35556e+03  2.02668e+01
 13520    145.427  6.56566e+02 -2.01382e+03 -1.35726e+03  2.04215e+01
 13530    144.747  6.53496e+02 -2.01222e+03 -1.35872e+03  2.06915e+01
 13540    144.018  6.50206e+02 -2.00999e+03 -1.35978e+03  2.10208e+01
 13550    143.344  6.47161e+02 -2.00777e+03 -1.36061e+03  2.13430e+01
 13560    142.741  6.44438e+02 -2.00576e+03 -1.36132e+03  2.16324e+01
 13570    142.197  6.41984e+02 -2.00372e+03 -1.36174e+03  2.18972e+01
 13580    141.745  6.39943e+02 -2.00170e+03 -1.36175e+03  2.21252e+01
 13590    141.420  6.38478e+02 -1.99981e+03 -1.36133e+03  2.23042e+01
 13600    141.191  6.37441e+02 -1.99798e+03 -1.36054e+03  2.24492e+01
 13610    140.972  6.36452e+02 -1.99580e+03 -1.35935e+03  2.26055e+01
 13620    140.698  6.35219e+02 -1.99313e+03 -1.35791e+03  2.28026e+01
 13630    140.365  6.33716e+02 -1.98957e+03 -1.35586e+03  2.30760e+01
 13640    140.021  6.32159e+02 -1.98549e+03 -1.35333e+03  2.34045e+01
 13650    139.707  6.30743e+02 -1.98122e+03 -1.35047e+03  2.37689e+01
 13660    139.444  6.29556e+02 -1.97698e+03 -1.34742e+03  2.41546e+01
 13670    139.342  6.29094e+02 -1.97290e+03 -1.34380e+03  2.45386e+01
 13680    139.636  6.30421e+02 -1.97013e+03 -1.33971e+03  2.48166e+01
 13690    140.420  6.33961e+02 -1.96933e+03 -1.33537e+03  2.49358e+01
 13700    141.464  6.38674e+02 -1.96901e+03 -1.33034e+03  2.50160e+01
 13710    142.601  6.43809e+02 -1.96877e+03 -1.32496e+03  2.50982e+01
 13720    144.080  6.50484e+02 -1.96967e+03 -1.31919e+03  2.50730e+01
 13730    146.237  6.60226e+02 -1.97339e+03 -1.31316e+03  2.47856e+01
 13740    149.059  6.72965e+02 -1.97983e+03 -1.30686e+03  2.42470e+01
 13750    152.150  6.86919e+02 -1.98737e+03 -1.30045e+03  2.36259e+01
 13760    154.941  6.99519e+02 -1.99293e+03 -1.29341e+03  2.32071e+01
 13770    156.910  7.08410e+02 -1.99531e+03 -1.28690e+03  2.31479e+01
 13780    157.802  7.12439e+02 -1.99324e+03 -1.28080e+03  2.35576e+01
 13790    157.840  7.12607e+02 -1.98773e+03 -1.27512e+03  2.43259e+01
 13800    157.672  7.11848e+02 -1.98169e+03 -1.26984e+03  2.51617e+01
 13810    157.873  7.12757e+02 -1.97749e+03 -1.26473e+03  2.58211e+01
 13820    158.514  7.15654e+02 -1.97538e+03 -1.25972e+03  2.62700e+01
 13830    159.325  7.19311e+02 -1.97467e+03 -1.25536e+03  2.65858e+01
 13840    160.035  7.22520e+02 -1.97405e+03 -1.25153e+03  2.68848e+01
 13850    160.609  7.25109e+02 -1.97280e+03 -1.24770e+03  2.72116e+01
 13860    161.191  7.27736e+02 -1.97250e+03 -1.24476e+03  2.74430e+01
 13870    161.896  7.30921e+02 -1.97317e+03 -1.24225e+03  2.75563e+01
 13880    162.732  7.34693e+02 -1.97488e+03 -1.24019e+03  2.75540e+01
 13890    163.577  7.38510e+02 -1.97710e+03 -1.23859e+03  2.75004e+01
 13900    164.137  7.41040e+02 -1.97891e+03 -1.23787e+03  2.75141e+01
 13910    164.017  7.40496e+02 -1.97866e+03 -1.23816e+03  2.77681e+01
 13920    162.936  7.35618e+02 -1.97443e+03 -1.23881e+03  2.84233e+01
 13930    160.891  7.26385e+02 -1.96653e+03 -1.24015e+03  2.94495e+01
 13940    158.124  7.13891e+02 -1.95575e+03 -1.24186e+03  3.07388e+01
 13950    155.053  7.00026e+02 -1.94418e+03 -1.24415e+03  3.20666e+01
 13960    152.233  6.87295e+02 -1.93363e+03 -1.24633e+03  3.32056e+01
 13970    150.203  6.78128e+02 -1.92693e+03 -1.24880e+03  3.38746e+01
 13980    149.296  6.74036e+02 -1.92544e+03 -1.25140e+03  3.39219e+01
 13990    149.614  6.75470e+02 -1.92914e+03 -1.25367e+03  3.33333e+01
 14000    151.033  6.81878e+02 -1.93778e+03 -1.25590e+03  3.21596e+01
 14010    153.175  6.91549e+02 -1.94996e+03 -1.25842e+03  3.05720e+01
 14020    155.484  7.01973e+02 -1.96326e+03 -1.26129e+03  2.88432e+01
 14030    157.410  7.10669e+02 -1.97452e+03 -1.26385e+03  2.72912e+01
 14040    158.528  7.15715e+02 -1.98284e+03 -1.26713e+03  2.60715e+01
 14050    158.587  7.15983e+02 -1.98659e+03 -1.27061e+03  2.53495e+01
 14060    157.537  7.11239e+02 -1.98579e+03 -1.27455e+03  2.51453e+01
 14070    155.525  7.02156e+02 -1.98102e+03 -1.27887e+03  2.54029e+01
 14080    152.868  6.90163e+02 -1.97364e+03 -1.28348e+03  2.59810e+01
 14090    150.046  6.77423e+02 -1.96532e+03 -1.28789e+03  2.66876e+01
 14100    147.665  6.66673e+02 -1.95906e+03 -1.29239e+03  2.72276e+01
 14110    146.135  6.59762e+02 -1.95644e+03 -1.29668e+03  2.74282e+01
 14120    145.330  6.56128e+02 -1.95691e+03 -1.30078e+03  2.73321e+01
 14130    144.769  6.53598e+02 -1.95823e+03 -1.30464e+03  2.71461e+01
 14140    144.078  6.50475e+02 -1.95902e+03 -1.30854e+03  2.70155e+01
 14150    143.267  6.46813e+02 -1.95888e+03 -1.31207e+03  2.69648e+01
 14160    142.685  6.44188e+02 -1.95896e+03 -1.31478e+03  2.68739e+01
 14170    142.606  6.43829e+02 -1.96101e+03 -1.31718e+03  2.65984e+01
 14180    142.893  6.45125e+02 -1.96493e+03 -1.31981e+03  2.61681e+01
 14190    143.222  6.46612e+02 -1.96864e+03 -1.32203e+03  2.57662e+01
 14200    143.450  6.47641e+02 -1.97142e+03 -1.32378e+03  2.54674e+01
 14210    143.613  6.48378e+02 -1.97349e+03 -1.32512e+03  2.52576e+01
 14220    143.729  6.48902e+02 -1.97536e+03 -1.32645e+03  2.51079e+01
 14230    143.691  6.48731e+02 -1.97625e+03 -1.32752e+03  2.50796e+01
 14240    143.396  6.47399e+02 -1.97570e+03 -1.32830e+03  2.52128e+01
 14250    142.900  6.45159e+02 -1.97388e+03 -1.32872e+03  2.54795e+01
 14260    142.460  6.43171e+02 -1.97187e+03 -1.32870e+03  2.57640e+01
 14270    142.411  6.42949e+02 -1.97124e+03 -1.32829e+03  2.59078e+01
 14280    142.899  6.45152e+02 -1.97278e+03 -1.32762e+03  2.58323e+01
 14290    143.694  6.48745e+02 -1.97550e+03 -1.32675e+03  2.56307e+01
 14300    144.353  6.51717e+02 -1.97713e+03 -1.32541e+03  2.55087e+01
 14310    144.618  6.52913e+02 -1.97705e+03 -1.32413e+03  2.55429e+01
 14320    144.674  6.53166e+02 -1.97558e+03 -1.32241e+03  2.56856e+01
 14330    144.991  6.54600e+02 -1.97523e+03 -1.32063e+03  2.57147e+01
 14340    145.914  6.58765e+02 -1.97731e+03 -1.31854e+03  2.55072e+01
 14350    147.392  6.65437e+02 -1.98169e+03 -1.31625e+03  2.50914e+01
 14360    149.043  6.72895e+02 -1.98675e+03 -1.31386e+03  2.46427e+01
 14370    150.417  6.79094e+02 -1.99040e+03 -1.31130e+03  2.43735e+01
 14380    151.264  6.82919e+02 -1.99156e+03 -1.30864e+03  2.43957e+01
 14390    151.620  6.84525e+02 -1.99052e+03 -1.30599e+03  2.46860e+01
 14400    151.659  6.84702e+02 -1.98831e+03 -1.30361e+03  2.51437e+01
 14410    151.516  6.84057e+02 -1.98560e+03 -1.30154e+03  2.56903e+01
 14420    151.260  6.82901e+02 -1.98200e+03 -1.29910e+03  2.63189e+01
 14430    151.014  6.81790e+02 -1.97867e+03 -1.29688e+03  2.69220e+01
 14440    150.957  6.81531e+02 -1.97627e+03 -1.29474e+03  2.74219e+01
 14450    151.139  6.82353e+02 -1.97486e+03 -1.29251e+03  2.77983e+01
 14460    151.381  6.83450e+02 -1.97379e+03 -1.29034e+03  2.81104e+01
 14470    151.476  6.83875e+02 -1.97196e+03 -1.28809e+03  2.84464e+01
 14480    151.510  6.84030e+02 -1.97030e+03 -1.28627e+03  2.87255e+01
 14490    151.904  6.85807e+02 -1.97015e+03 -1.28434e+03  2.87951e+01
 14500    153.025  6.90868e+02 -1.97313e+03 -1.28226e+03  2.85005e+01
 14510    154.751  6.98664e+02 -1.97903e+03 -1.28036e+03  2.78847e+01
 14520    156.504  7.06575e+02 -1.98516e+03 -1.27858e+03  2.72189e+01
 14530    157.679  7.11881e+02 -1.98908e+03 -1.27720e+03  2.67666e+01
 14540    157.993  7.13300e+02 -1.98987e+03 -1.27657e+03  2.66451e+01
 14550    157.518  7.11154e+02 -1.98684e+03 -1.27569e+03  2.68910e+01
 14560    156.538  7.06728e+02 -1.98236e+03 -1.27564e+03  2.73066e+01
 14570    155.473  7.01923e+02 -1.97715e+03 -1.27522e+03  2.77667e+01
 14580    154.801  6.98889e+02 -1.97419e+03 -1.27530e+03  2.79931e+01
 14590    154.711  6.98481e+02 -1.97416e+03 -1.27568e+03  2.78952e+01
 14600    154.958  6.99599e+02 -1.97630e+03 -1.27670e+03  2.75375e+01
 14610    155.347  7.01352e+02 -1.97923e+03 -1.27788e+03  2.70257e+01
 14620    155.968  7.04157e+02 -1.98326e+03 -1.27911e+03  2.63333e+01
 14630    156.940  7.08547e+02 -1.98929e+03 -1.28074e+03  2.54042e+01
 14640    158.106  7.13810e+02 -1.99676e+03 -1.28295e+03  2.43170e+01
 14650    159.040  7.18026e+02 -2.00309e+03 -1.28507e+03  2.33203e+01
 14660    159.320  7.19291e+02 -2.00691e+03 -1.28762e+03  2.25870e+01
 14670    158.745  7.16694e+02 -2.00750e+03 -1.29080e+03  2.22111e+01
 14680    157.347  7.10383e+02 -2.00460e+03 -1.29421e+03  2.22129e+01
 14690    155.399  7.01587e+02 -1.99955e+03 -1.29796e+03  2.24670e+01
 14700    153.461  6.92836e+02 -1.99473e+03 -1.30189e+03  2.27393e+01
 14710    152.117  6.86770e+02 -1.99274e+03 -1.30597e+03  2.27800e+01
 14720    151.366  6.83380e+02 -1.99332e+03 -1.30994e+03  2.26032e+01
 14730    150.645  6.80126e+02 -1.99433e+03 -1.31420e+03  2.24180e+01
 14740    149.570  6.75271e+02 -1.99385e+03 -1.31858e+03  2.23952e+01
 14750    148.275  6.69427e+02 -1.99219e+03 -1.32276e+03  2.24908e+01
 14760    147.127  6.64242e+02 -1.99089e+03 -1.32664e+03  2.25470e+01
 14770    146.295  6.60485e+02 -1.99102e+03 -1.33053e+03  2.24661e+01
 14780    145.642  6.57537e+02 -1.99175e+03 -1.33421e+03  2.23189e+01
 14790    144.934  6.54341e+02 -1.99181e+03 -1.33747e+03  2.22242e+01
 14800    144.059  6.50392e+02 -1.99120e+03 -1.34081e+03  2.22098e+01
 14810    143.076  6.45953e+02 -1.98990e+03 -1.34395e+03  2.22758e+01
 14820    142.140  6.41728e+02 -1.98845e+03 -1.34672e+03  2.23711e+01
 14830    141.366  6.38234e+02 -1.98743e+03 -1.34920e+03  2.24448e+01
 14840    140.769  6.35539e+02 -1.98663e+03 -1.35109e+03  2.25067e+01
 14850    140.396  6.33853e+02 -1.98597e+03 -1.35212e+03  2.25537e+01
 14860    140.365  6.33713e+02 -1.98691e+03 -1.35320e+03  2.24810e+01
 14870    140.586  6.34709e+02 -1.98876e+03 -1.35405e+03  2.23448e+01
 14880    140.785  6.35607e+02 -1.99000e+03 -1.35440e+03  2.22757e+01
 14890    140.899  6.36126e+02 -1.99029e+03 -1.35416e+03  2.23016e+01
 14900    141.077  6.36930e+02 -1.99057e+03 -1.35364e+03  2.23395e+01
 14910    141.376  6.38278e+02 -1.99079e+03 -1.35251e+03  2.23773e+01
 14920    141.703  6.39754e+02 -1.99090e+03 -1.35115e+03  2.24219e+01
 14930    142.077  6.41443e+02 -1.99116e+03 -1.34972e+03  2.24430e+01
 14940    142.848  6.44923e+02 -1.99260e+03 -1.34768e+03  2.23194e+01
 14950    144.355  6.51728e+02 -1.99706e+03 -1.34533e+03  2.18900e+01
 14960    146.393  6.60926e+02 -2.00361e+03 -1.34269e+03  2.12499e+01
 14970    148.419  6.70074e+02 -2.00971e+03 -1.33963e+03  2.06492e+01
 14980    150.093  6.77633e+02 -2.01422e+03 -1.33659e+03  2.02244e+01
 14990    151.349  6.83303e+02 -2.01701e+03 -1.33371e+03  2.00071e+01
 15000    152.185  6.87078e+02 -2.01782e+03 -1.33074e+03  2.00207e+01
 15010    152.550  6.88727e+02 -2.01663e+03 -1.32790e+03  2.02748e+01
 15020    152.392  6.88014e+02 -2.01338e+03 -1.32536e+03  2.07733e+01
 15030    151.763  6.85173e+02 -2.00764e+03 -1.32247e+03  2.15242e+01
 15040    150.829  6.80954e+02 -2.00098e+03 -1.32003e+03  2.23928e+01
 15050    149.801  6.76315e+02 -1.99361e+03 -1.31729e+03  2.33154e+01
 15060    148.904  6.72263e+02 -1.98708e+03 -1.31482e+03  2.41462e+01
 15070    148.323  6.69642e+02 -1.98173e+03 -1.31208e+03  2.48266e+01
 15080    148.114  6.68699e+02 -1.97834e+03 -1.30964e+03  2.52953e+01
 15090    148.159  6.68902e+02 -1.97583e+03 -1.30693e+03  2.56388e+01
 15100    148.278  6.69437e+02 -1.97354e+03 -1.30410e+03  2.59289e+01
 15110    148.381  6.69903e+02 -1.97105e+03 -1.30115e+03  2.62065e+01
 15120    148.568  6.70750e+02 -1.96903e+03 -1.29828e+03  2.64124e+01
 15130    149.134  6.73303e+02 -1.96838e+03 -1.29507e+03  2.64395e+01
 15140    150.388  6.78966e+02 -1.97105e+03 -1.29209e+03  2.61141e+01
 15150    152.416  6.88119e+02 -1.97684e+03 -1.28872e+03  2.54350e+01
 15160    155.023  6.99890e+02 -1.98530e+03 -1.28541e+03  2.44644e+01
 15170    157.894  7.12854e+02 -1.99530e+03 -1.28244e+03  2.33365e+01
 15180    160.727  7.25643e+02 -2.00515e+03 -1.27951e+03  2.22213e+01
 15190    163.250  7.37032e+02 -2.01450e+03 -1.27747e+03  2.12069e+01
 15200    165.195  7.45815e+02 -2.02162e+03 -1.27580e+03  2.04603e+01
 15210    166.349  7.51026e+02 -2.02603e+03 -1.27501e+03  2.00581e+01
 15220    166.619  7.52244e+02 -2.02741e+03 -1.27516e+03  2.00448e+01
 15230    166.032  7.49596e+02 -2.02541e+03 -1.27582e+03  2.04387e+01
 15240    164.658  7.43391e+02 -2.02089e+03 -1.27750e+03  2.11729e+01
 15250    162.560  7.33920e+02 -2.01343e+03 -1.27951e+03  2.22491e+01
 15260    159.855  7.21708e+02 -2.00417e+03 -1.28247e+03  2.35583e+01
 15270    156.824  7.08020e+02 -1.99373e+03 -1.28572e+03  2.49963e+01
 15280    153.867  6.94673e+02 -1.98409e+03 -1.28941e+03  2.63570e+01
 15290    151.264  6.82921e+02 -1.97588e+03 -1.29296e+03  2.75357e+01
 15300    149.015  6.72767e+02 -1.96923e+03 -1.29646e+03  2.85057e+01
 15310    147.016  6.63742e+02 -1.96383e+03 -1.30009e+03  2.92872e+01
 15320    145.288  6.55942e+02 -1.95979e+03 -1.30385e+03  2.98610e+01
 15330    144.013  6.50182e+02 -1.95716e+03 -1.30698e+03  3.01907e+01
 15340    143.415  6.47482e+02 -1.95736e+03 -1.30988e+03  3.01535e+01
 15350    143.629  6.48447e+02 -1.96080e+03 -1.31236e+03  2.97066e+01
 15360    144.599  6.52830e+02 -1.96746e+03 -1.31463e+03  2.88735e+01
 15370    146.055  6.59402e+02 -1.97623e+03 -1.31682e+03  2.77839e+01
 15380    147.587  6.66318e+02 -1.98538e+03 -1.31906e+03  2.66331e+01
 15390    148.780  6.71706e+02 -1.99255e+03 -1.32084e+03  2.56580e+01
 15400    149.302  6.74062e+02 -1.99677e+03 -1.32271e+03  2.49927e+01
 15410    148.975  6.72586e+02 -1.99708e+03 -1.32449e+03  2.47446e+01
 15420    147.841  6.67464e+02 -1.99326e+03 -1.32579e+03  2.49320e+01
 15430    146.212  6.60110e+02 -1.98772e+03 -1.32761e+03  2.53591e+01
 15440    144.668  6.53142e+02 -1.98205e+03 -1.32891e+03  2.58344e+01
 15450    143.866  6.49521e+02 -1.97961e+03 -1.33009e+03  2.60413e+01
 15460    144.069  6.50434e+02 -1.98131e+03 -1.33087e+03  2.58792e+01
 15470    144.876  6.54080e+02 -1.98577e+03 -1.33169e+03  2.54889e+01
 15480    145.609  6.57388e+02 -1.98930e+03 -1.33191e+03  2.52038e+01
 15490    145.823  6.58356e+02 -1.99056e+03 -1.33220e+03  2.51751e+01
 15500    145.461  6.56719e+02 -1.98894e+03 -1.33222e+03  2.54478e+01
 15510    144.807  6.53768e+02 -1.98583e+03 -1.33206e+03  2.58863e+01
 15520    144.373  6.51807e+02 -1.98351e+03 -1.33170e+03  2.62635e+01
 15530    144.500  6.52380e+02 -1.98312e+03 -1.33074e+03  2.64544e+01
 15540    144.982  6.54559e+02 -1.98428e+03 -1.32972e+03  2.65126e+01
 15550    145.305  6.56018e+02 -1.98444e+03 -1.32842e+03  2.66736e+01
 15560    145.167  6.55394e+02 -1.98251e+03 -1.32711e+03  2.70530e+01
 15570    144.680  6.53195e+02 -1.97856e+03 -1.32537e+03  2.76263e+01
 15580    144.201  6.51034e+02 -1.97450e+03 -1.32347e+03  2.82156e+01
 15590    144.017  6.50200e+02 -1.97146e+03 -1.32126e+03  2.86972e+01
 15600    144.148  6.50794e+02 -1.96987e+03 -1.31907e+03  2.90275e+01
 15610    144.508  6.52417e+02 -1.96895e+03 -1.31654e+03  2.92529e+01
 15620    145.136  6.55253e+02 -1.96902e+03 -1.31377e+03  2.93388e+01
 15630    146.158  6.59867e+02 -1.97045e+03 -1.31059e+03  2.92357e+01
 15640    147.561  6.66202e+02 -1.97341e+03 -1.30720e+03  2.89348e+01
 15650    149.111  6.73200e+02 -1.97697e+03 -1.30377e+03  2.85318e+01
 15660    150.534  6.79624e+02 -1.97981e+03 -1.30018e+03  2.81562e+01
 15670    151.775  6.85229e+02 -1.98198e+03 -1.29675e+03  2.78169e+01
 15680    153.010  6.90803e+02 -1.98398e+03 -1.29317e+03  2.74644e+01
 15690    154.407  6.97110e+02 -1.98705e+03 -1.28994e+03  2.70027e+01
 15700    155.927  7.03973e+02 -1.99034e+03 -1.28637e+03  2.65018e+01
 15710    157.327  7.10293e+02 -1.99385e+03 -1.28356e+03  2.60167e+01
 15720    158.254  7.14476e+02 -1.99539e+03 -1.28091e+03  2.57563e+01
 15730    158.358  7.14946e+02 -1.99364e+03 -1.27869e+03  2.58676e+01
 15740    157.503  7.11089e+02 -1.98818e+03 -1.27709e+03  2.63991e+01
